"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5"
"3205",3205,"PACIFIC","MHI","Maui",20.787795,-156.568886,2016,"8/13/16",-156.570833333333,20.7875,-156.5625,20.7708333333333
"3206",3206,"PACIFIC","MHI","Maui",20.807041,-156.608198,2016,"7/16/16",-156.604166666667,20.8041666666667,-156.604166666667,20.8125
"3207",3207,"PACIFIC","MHI","Maui",20.778889,-156.542707,2016,"8/13/16",-156.545833333333,20.7791666666667,-156.5625,20.7708333333333
"3208",3208,"PACIFIC","MHI","Maui",20.790061,-156.567884,2016,"8/13/16",-156.570833333333,20.7875,-156.5625,20.7708333333333
"3209",3209,"PACIFIC","MHI","Maui",20.806583,-156.622489,2016,"7/16/16",-156.620833333333,20.8041666666667,-156.604166666667,20.8125
"3210",3210,"PACIFIC","MHI","Maui",20.712559,-156.447197,2016,"7/13/16",-156.445833333333,20.7125,-156.4375,20.7291666666667
"3211",3211,"PACIFIC","MHI","Maui",20.742677,-156.460433,2016,"7/13/16",-156.4625,20.7458333333333,-156.479166666667,20.7291666666667
"3212",3212,"PACIFIC","MHI","Maui",20.748872,-156.463889,2016,"7/13/16",-156.4625,20.7458333333333,-156.479166666667,20.7291666666667
"3213",3213,"PACIFIC","MHI","Maui",20.951042,-156.69542,2016,"7/16/16",-156.695833333333,20.9541666666667,-156.6875,20.9375
"3214",3214,"PACIFIC","MHI","Maui",20.877181,-156.691543,2016,"7/16/16",-156.6875,20.8791666666667,-156.6875,20.8958333333333
"3215",3215,"PACIFIC","MHI","Maui",20.906722,-156.68927,2016,"7/16/16",-156.6875,20.9041666666667,-156.6875,20.8958333333333
"3216",3216,"PACIFIC","MHI","Maui",20.856407,-156.667743,2016,"7/16/16",-156.670833333333,20.8541666666667,-156.6875,20.8541666666667
"3217",3217,"PACIFIC","MHI","Maui",20.840006,-156.655037,2016,"7/16/16",-156.654166666667,20.8375,-156.645833333333,20.8541666666667
"3218",3218,"PACIFIC","MHI","Maui",20.918321,-156.699455,2016,"7/16/16",-156.695833333333,20.9208333333333,-156.6875,20.9375
"3219",3219,"PACIFIC","MHI","Maui",20.915804,-156.224005,2016,"7/14/16",-156.220833333333,20.9125,-156.229166666667,20.8958333333333
"3220",3220,"PACIFIC","MHI","Maui",20.823258,-156.07281,2016,"7/14/16",-156.070833333333,20.8208333333333,-156.0625,20.8125
"3221",3221,"PACIFIC","MHI","Maui",20.915689,-156.217709,2016,"7/14/16",-156.220833333333,20.9125,-156.229166666667,20.8958333333333
"3222",3222,"PACIFIC","MHI","Maui",20.813886,-156.060901,2016,"7/14/16",-156.0625,20.8125,-156.0625,20.8125
"3223",3223,"PACIFIC","MHI","Maui",20.842354,-156.123186,2016,"7/14/16",-156.120833333333,20.8458333333333,-156.104166666667,20.8541666666667
"3224",3224,"PACIFIC","MHI","Maui",20.924371,-156.227127,2016,"7/14/16",-156.229166666667,20.9208333333333,-156.229166666667,20.9375
"3225",3225,"PACIFIC","MHI","Maui",20.831529,-156.114517,2016,"7/14/16",-156.1125,20.8291666666667,-156.104166666667,20.8125
"3226",3226,"PACIFIC","MHI","Maui",20.578424,-156.411489,2016,"7/13/16",-156.4125,20.5791666666667,-156.395833333333,20.5625
"3227",3227,"PACIFIC","MARIAN","Maug",20.01002583,145.2291126,2014,"5/5/14",145.229166666667,20.0125,145.229166666667,20.0208333333333
"3228",3228,"PACIFIC","MARIAN","Maug",20.01139551,145.2186134,2014,"4/28/14",145.220833333333,20.0125,145.229166666667,20.0208333333333
"3229",3229,"PACIFIC","MARIAN","Maug",20.01321631,145.2337967,2014,"5/5/14",145.2375,20.0125,145.229166666667,20.0208333333333
"3230",3230,"PACIFIC","MARIAN","Maug",20.011206,145.2268421,2014,"5/3/14",145.229166666667,20.0125,145.229166666667,20.0208333333333
"3231",3231,"PACIFIC","MARIAN","Maug",20.02515525,145.2367923,2014,"5/4/14",145.2375,20.0291666666667,145.229166666667,20.0208333333333
"3232",3232,"PACIFIC","MARIAN","Maug",20.03711505,145.2205015,2014,"5/4/14",145.220833333333,20.0375,145.229166666667,20.0208333333333
"3233",3233,"PACIFIC","MARIAN","Maug",20.02169017,145.2069475,2014,"5/3/14",145.204166666667,20.0208333333333,145.1875,20.0208333333333
"3234",3234,"PACIFIC","MARIAN","Maug",20.0111459,145.2313212,2014,"5/5/14",145.229166666667,20.0125,145.229166666667,20.0208333333333
"3235",3235,"PACIFIC","MARIAN","Maug",20.02738802,145.2361619,2014,"5/4/14",145.2375,20.0291666666667,145.229166666667,20.0208333333333
"3236",3236,"PACIFIC","MARIAN","Maug",20.02528642,145.2074228,2014,"5/3/14",145.204166666667,20.0291666666667,145.1875,20.0208333333333
"3237",3237,"PACIFIC","MARIAN","Maug",20.01860605,145.207487,2014,"5/3/14",145.204166666667,20.0208333333333,145.1875,20.0208333333333
"3238",3238,"PACIFIC","MARIAN","Maug",20.01922287,145.2397687,2014,"5/5/14",145.2375,20.0208333333333,145.229166666667,20.0208333333333
"3239",3239,"PACIFIC","MARIAN","Maug",20.03086919,145.2339783,2014,"5/4/14",145.2375,20.0291666666667,145.229166666667,20.0208333333333
"3240",3240,"PACIFIC","MARIAN","Maug",20.01347557,145.2266663,2014,"5/5/14",145.229166666667,20.0125,145.229166666667,20.0208333333333
"3241",3241,"PACIFIC","MARIAN","Maug",20.0334431,145.2273314,2014,"5/4/14",145.229166666667,20.0375,145.229166666667,20.0208333333333
"3242",3242,"PACIFIC","MARIAN","Maug",20.03424902,145.2150911,2014,"5/4/14",145.2125,20.0375,145.229166666667,20.0208333333333
"3243",3243,"PACIFIC","MARIAN","Maug",20.03578224,145.2181886,2014,"5/4/14",145.220833333333,20.0375,145.229166666667,20.0208333333333
"3244",3244,"PACIFIC","MARIAN","Maug",20.00965174,145.2167549,2014,"5/3/14",145.220833333333,20.0125,145.229166666667,20.0208333333333
"3245",3245,"PACIFIC","MARIAN","Maug",20.01808494,145.2299857,2014,"4/28/14",145.229166666667,20.0208333333333,145.229166666667,20.0208333333333
"3246",3246,"PACIFIC","MARIAN","Maug",20.03114454,145.2312209,2014,"5/4/14",145.229166666667,20.0291666666667,145.229166666667,20.0208333333333
"3247",3247,"PACIFIC","MARIAN","Maug",20.01136576,145.2095204,2014,"5/3/14",145.2125,20.0125,145.229166666667,20.0208333333333
"3248",3248,"PACIFIC","MARIAN","Maug",20.02948936,145.2092568,2014,"5/3/14",145.2125,20.0291666666667,145.229166666667,20.0208333333333
"3249",3249,"PACIFIC","MARIAN","Maug",20.01744951,145.2066699,2014,"5/3/14",145.204166666667,20.0208333333333,145.1875,20.0208333333333
"3250",3250,"PACIFIC","MARIAN","Maug",20.0205395,145.2300088,2014,"4/28/14",145.229166666667,20.0208333333333,145.229166666667,20.0208333333333
"3251",3251,"PACIFIC","MARIAN","Maug",20.02784139,145.211487,2014,"4/28/14",145.2125,20.0291666666667,145.229166666667,20.0208333333333
"3252",3252,"PACIFIC","MARIAN","Maug",20.02929205,145.2241157,2014,"4/28/14",145.220833333333,20.0291666666667,145.229166666667,20.0208333333333
"3253",3253,"PACIFIC","MARIAN","Maug",20.01615484,145.2146217,2014,"4/28/14",145.2125,20.0125,145.229166666667,20.0208333333333
"3254",3254,"PACIFIC","MARIAN","Maug",20.03005187,145.2126494,2014,"4/28/14",145.2125,20.0291666666667,145.229166666667,20.0208333333333
"3255",3255,"PACIFIC","MARIAN","Maug",20.01751992,145.2398099,2014,"5/5/14",145.2375,20.0208333333333,145.229166666667,20.0208333333333
"3256",3256,"PACIFIC","MARIAN","Maug",20.03109382,145.2089964,2014,"5/4/14",145.2125,20.0291666666667,145.229166666667,20.0208333333333
"3257",3257,"PACIFIC","MARIAN","Maug",20.03623319,145.2251678,2014,"5/4/14",145.229166666667,20.0375,145.229166666667,20.0208333333333
"3258",3258,"PACIFIC","MARIAN","Maug",20.01779099,145.2124317,2014,"4/28/14",145.2125,20.0208333333333,145.229166666667,20.0208333333333
"3259",3259,"PACIFIC","MARIAN","Maug",20.01067526,145.2209536,2014,"5/3/14",145.220833333333,20.0125,145.229166666667,20.0208333333333
"3260",3260,"PACIFIC","MARIAN","Maug",20.03013745,145.2361964,2014,"5/4/14",145.2375,20.0291666666667,145.229166666667,20.0208333333333
"3261",3261,"PACIFIC","MARIAN","Maug",20.03425305,145.229212,2014,"5/4/14",145.229166666667,20.0375,145.229166666667,20.0208333333333
"3262",3262,"PACIFIC","MARIAN","Maug",20.0239615,145.2102934,2014,"4/28/14",145.2125,20.0208333333333,145.229166666667,20.0208333333333
"3263",3263,"PACIFIC","MARIAN","Maug",20.02359889,145.2378243,2014,"5/5/14",145.2375,20.0208333333333,145.229166666667,20.0208333333333
"3264",3264,"PACIFIC","MARIAN","Maug",20.0150869,145.2286121,2014,"5/5/14",145.229166666667,20.0125,145.229166666667,20.0208333333333
"3265",3265,"PACIFIC","MARIAN","Maug",20.0136142,145.2095198,2014,"5/3/14",145.2125,20.0125,145.229166666667,20.0208333333333
"3266",3266,"PACIFIC","MARIAN","Maug",20.03567085,145.2221602,2014,"5/4/14",145.220833333333,20.0375,145.229166666667,20.0208333333333
"3267",3267,"PACIFIC","MHI","Molokai",21.18048425,-156.8019791,2012,"9/7/12",-156.804166666667,21.1791666666667,-156.8125,21.1875
"3268",3268,"PACIFIC","MHI","Molokai",21.16375909,-156.7278998,2012,"9/7/12",-156.729166666667,21.1625,-156.729166666667,21.1458333333333
"3269",3269,"PACIFIC","MHI","Molokai",21.16536213,-156.9020813,2012,"9/7/12",-156.904166666667,21.1625,-156.895833333333,21.1458333333333
"3270",3270,"PACIFIC","MHI","Molokai",21.16954386,-156.8449286,2012,"9/7/12",-156.845833333333,21.1708333333333,-156.854166666667,21.1875
"3271",3271,"PACIFIC","MHI","Molokai",21.1887737,-156.9479494,2012,"9/7/12",-156.945833333333,21.1875,-156.9375,21.1875
"3272",3272,"PACIFIC","MHI","Molokai",21.17599499,-156.8209477,2012,"9/7/12",-156.820833333333,21.1791666666667,-156.8125,21.1875
"3273",3273,"PACIFIC","MHI","Molokai",21.17483829,-156.8092223,2012,"9/7/12",-156.8125,21.1708333333333,-156.8125,21.1875
"3274",3274,"PACIFIC","MHI","Molokai",21.16858103,-156.9073026,2012,"9/7/12",-156.904166666667,21.1708333333333,-156.895833333333,21.1875
"3275",3275,"PACIFIC","MHI","Molokai",21.16966112,-156.7352138,2012,"9/7/12",-156.7375,21.1708333333333,-156.729166666667,21.1875
"3276",3276,"PACIFIC","MHI","Molokai",21.03299922,-156.8621916,2012,"9/10/12",-156.8625,21.0291666666667,-156.854166666667,21.0208333333333
"3277",3277,"PACIFIC","MHI","Molokai",21.04457488,-156.9315406,2012,"9/10/12",-156.929166666667,21.0458333333333,-156.9375,21.0625
"3278",3278,"PACIFIC","MHI","Molokai",21.04869433,-156.9475229,2012,"9/10/12",-156.945833333333,21.0458333333333,-156.9375,21.0625
"3279",3279,"PACIFIC","MHI","Molokai",21.07768532,-157.0436068,2012,"9/10/12",-157.045833333333,21.0791666666667,-157.0625,21.0625
"3280",3280,"PACIFIC","MHI","Molokai",21.04197758,-156.9131085,2012,"9/10/12",-156.9125,21.0458333333333,-156.895833333333,21.0625
"3281",3281,"PACIFIC","MHI","Molokai",21.07055375,-157.0127789,2012,"9/10/12",-157.0125,21.0708333333333,-157.020833333333,21.0625
"3282",3282,"PACIFIC","MHI","Molokai",21.03416481,-156.8863096,2012,"9/10/12",-156.8875,21.0375,-156.895833333333,21.0208333333333
"3283",3283,"PACIFIC","MHI","Molokai",21.03276629,-156.872401,2012,"9/10/12",-156.870833333333,21.0291666666667,-156.854166666667,21.0208333333333
"3284",3284,"PACIFIC","MHI","Molokai",21.05826169,-156.9695829,2012,"9/10/12",-156.970833333333,21.0541666666667,-156.979166666667,21.0625
"3285",3285,"PACIFIC","MHI","Molokai",21.08050407,-157.0402523,2012,"9/10/12",-157.0375,21.0791666666667,-157.020833333333,21.0625
"3286",3286,"PACIFIC","MHI","Molokai",21.0839394,-157.07441,2012,"9/10/12",-157.070833333333,21.0875,-157.0625,21.1041666666667
"3287",3287,"PACIFIC","MHI","Molokai",21.05840611,-156.9517439,2012,"9/10/12",-156.954166666667,21.0625,-156.9375,21.0625
"3288",3288,"PACIFIC","MHI","Molokai",21.04534509,-156.9208832,2012,"9/10/12",-156.920833333333,21.0458333333333,-156.9375,21.0625
"3289",3289,"PACIFIC","MHI","Molokai",21.06706629,-156.9921741,2012,"9/10/12",-156.995833333333,21.0708333333333,-156.979166666667,21.0625
"3290",3290,"PACIFIC","MHI","Molokai",21.17841694,-156.8069219,2012,"9/7/12",-156.804166666667,21.1791666666667,-156.8125,21.1875
"3291",3291,"PACIFIC","MHI","Molokai",21.17104816,-156.9132464,2012,"9/7/12",-156.9125,21.1708333333333,-156.895833333333,21.1875
"3292",3292,"PACIFIC","MHI","Molokai",21.167987,-156.8759834,2012,"9/7/12",-156.879166666667,21.1708333333333,-156.895833333333,21.1875
"3293",3293,"PACIFIC","MHI","Molokai",21.16696642,-156.8543447,2012,"9/7/12",-156.854166666667,21.1708333333333,-156.854166666667,21.1875
"3294",3294,"PACIFIC","MHI","Molokai",21.16588541,-156.8739282,2012,"9/7/12",-156.870833333333,21.1625,-156.854166666667,21.1458333333333
"3295",3295,"PACIFIC","MHI","Molokai",21.17580506,-156.7534401,2012,"9/7/12",-156.754166666667,21.1791666666667,-156.770833333333,21.1875
"3296",3296,"PACIFIC","MHI","Molokai",21.06146366,-156.9837209,2012,"9/10/12",-156.9875,21.0625,-156.979166666667,21.0625
"3297",3297,"PACIFIC","MHI","Molokai",21.07847532,-157.0364815,2012,"9/10/12",-157.0375,21.0791666666667,-157.020833333333,21.0625
"3298",3298,"PACIFIC","MHI","Molokai",21.07132908,-157.0160745,2012,"9/10/12",-157.0125,21.0708333333333,-157.020833333333,21.0625
"3299",3299,"PACIFIC","MHI","Molokai",21.13264672,-157.3101006,2012,"9/6/12",-157.3125,21.1291666666667,-157.3125,21.1458333333333
"3300",3300,"PACIFIC","MHI","Molokai",21.14830051,-157.2999522,2012,"9/6/12",-157.295833333333,21.1458333333333,-157.3125,21.1458333333333
"3301",3301,"PACIFIC","MHI","Molokai",21.16783529,-157.2817954,2012,"9/6/12",-157.279166666667,21.1708333333333,-157.270833333333,21.1875
"3302",3302,"PACIFIC","MHI","Molokai",21.12725456,-157.3078998,2012,"9/6/12",-157.304166666667,21.1291666666667,-157.3125,21.1458333333333
"3303",3303,"PACIFIC","MHI","Molokai",21.16681672,-157.2798926,2012,"9/6/12",-157.279166666667,21.1708333333333,-157.270833333333,21.1875
"3304",3304,"PACIFIC","MHI","Molokai",21.13831104,-157.3089883,2012,"9/6/12",-157.3125,21.1375,-157.3125,21.1458333333333
"3305",3305,"PACIFIC","MHI","Molokai",21.14505521,-157.2923449,2012,"9/6/12",-157.295833333333,21.1458333333333,-157.3125,21.1458333333333
"3306",3306,"PACIFIC","MHI","Molokai",21.15869541,-157.282993,2012,"9/6/12",-157.279166666667,21.1625,-157.270833333333,21.1458333333333
"3307",3307,"PACIFIC","MHI","Molokai",21.21354592,-157.2599227,2012,"9/6/12",-157.2625,21.2125,-157.270833333333,21.2291666666667
"3308",3308,"PACIFIC","MHI","Molokai",21.18242575,-157.2549909,2012,"9/6/12",-157.254166666667,21.1791666666667,-157.270833333333,21.1875
"3309",3309,"PACIFIC","MHI","Molokai",21.17985947,-157.2539248,2012,"9/6/12",-157.254166666667,21.1791666666667,-157.270833333333,21.1875
"3310",3310,"PACIFIC","MHI","Molokai",21.19357997,-157.2550131,2012,"9/6/12",-157.254166666667,21.1958333333333,-157.270833333333,21.1875
"3311",3311,"PACIFIC","MHI","Molokai",21.11505202,-157.3029655,2012,"9/6/12",-157.304166666667,21.1125,-157.3125,21.1041666666667
"3312",3312,"PACIFIC","MHI","Molokai",21.17287751,-157.2568479,2012,"9/6/12",-157.254166666667,21.1708333333333,-157.270833333333,21.1875
"3313",3313,"PACIFIC","MHI","Molokai",21.18616693,-157.2502475,2012,"9/6/12",-157.254166666667,21.1875,-157.270833333333,21.1875
"3314",3314,"PACIFIC","MHI","Molokai",21.17639632,-157.2535399,2012,"9/6/12",-157.254166666667,21.1791666666667,-157.270833333333,21.1875
"3315",3315,"PACIFIC","MHI","Molokai",21.10672074,-157.3077419,2012,"9/6/12",-157.304166666667,21.1041666666667,-157.3125,21.1041666666667
"3316",3316,"PACIFIC","MHI","Molokai",21.1426439,-157.2920089,2012,"9/6/12",-157.295833333333,21.1458333333333,-157.3125,21.1458333333333
"3317",3317,"PACIFIC","MHI","Molokai",21.17619867,-156.7888449,2013,"8/20/13",-156.7875,21.1791666666667,-156.770833333333,21.1875
"3318",3318,"PACIFIC","MHI","Molokai",21.18590928,-156.9460969,2013,"8/20/13",-156.945833333333,21.1875,-156.9375,21.1875
"3319",3319,"PACIFIC","MHI","Molokai",21.16690742,-156.8768255,2013,"8/20/13",-156.879166666667,21.1708333333333,-156.895833333333,21.1875
"3320",3320,"PACIFIC","MHI","Molokai",21.16802162,-156.8623098,2013,"8/20/13",-156.8625,21.1708333333333,-156.854166666667,21.1875
"3321",3321,"PACIFIC","MHI","Molokai",21.16859847,-156.8409191,2013,"8/20/13",-156.8375,21.1708333333333,-156.854166666667,21.1875
"3322",3322,"PACIFIC","MHI","Molokai",21.16908814,-156.8716711,2013,"8/20/13",-156.870833333333,21.1708333333333,-156.854166666667,21.1875
"3323",3323,"PACIFIC","MHI","Molokai",21.18218386,-156.9472237,2013,"8/20/13",-156.945833333333,21.1791666666667,-156.9375,21.1875
"3324",3324,"PACIFIC","MHI","Molokai",21.17745705,-156.7756937,2013,"8/20/13",-156.779166666667,21.1791666666667,-156.770833333333,21.1875
"3325",3325,"PACIFIC","MHI","Molokai",21.17158863,-156.9232024,2013,"8/20/13",-156.920833333333,21.1708333333333,-156.9375,21.1875
"3326",3326,"PACIFIC","MHI","Molokai",21.16552516,-156.8496148,2013,"8/20/13",-156.845833333333,21.1625,-156.854166666667,21.1458333333333
"3327",3327,"PACIFIC","MHI","Molokai",21.17539938,-156.750328,2013,"8/20/13",-156.754166666667,21.1791666666667,-156.770833333333,21.1875
"3328",3328,"PACIFIC","MHI","Molokai",21.17694391,-156.7663945,2013,"8/20/13",-156.7625,21.1791666666667,-156.770833333333,21.1875
"3329",3329,"PACIFIC","MHI","Molokai",21.17068741,-156.9356569,2013,"8/20/13",-156.9375,21.1708333333333,-156.9375,21.1875
"3330",3330,"PACIFIC","MHI","Molokai",21.08371032,-157.1205013,2013,"8/11/13",-157.120833333333,21.0875,-157.104166666667,21.1041666666667
"3331",3331,"PACIFIC","MHI","Molokai",21.08717347,-157.1066957,2013,"8/11/13",-157.104166666667,21.0875,-157.104166666667,21.1041666666667
"3332",3332,"PACIFIC","MHI","Molokai",21.06972235,-157.0145216,2013,"8/11/13",-157.0125,21.0708333333333,-157.020833333333,21.0625
"3333",3333,"PACIFIC","MHI","Molokai",21.08684021,-157.0798982,2013,"8/11/13",-157.079166666667,21.0875,-157.0625,21.1041666666667
"3334",3334,"PACIFIC","MHI","Molokai",21.08336952,-157.1327975,2013,"8/11/13",-157.129166666667,21.0875,-157.145833333333,21.1041666666667
"3335",3335,"PACIFIC","MHI","Molokai",21.046809,-156.9397865,2013,"8/11/13",-156.9375,21.0458333333333,-156.9375,21.0625
"3336",3336,"PACIFIC","MHI","Molokai",21.05540933,-156.9599352,2013,"8/11/13",-156.9625,21.0541666666667,-156.979166666667,21.0625
"3337",3337,"PACIFIC","MHI","Molokai",21.06391378,-156.9806692,2013,"8/11/13",-156.979166666667,21.0625,-156.979166666667,21.0625
"3338",3338,"PACIFIC","MHI","Molokai",21.08929988,-157.1220078,2013,"8/11/13",-157.120833333333,21.0875,-157.104166666667,21.1041666666667
"3339",3339,"PACIFIC","MHI","Molokai",21.05930465,-156.9611153,2013,"8/11/13",-156.9625,21.0625,-156.979166666667,21.0625
"3340",3340,"PACIFIC","MHI","Molokai",21.07069365,-156.9977032,2013,"8/11/13",-156.995833333333,21.0708333333333,-156.979166666667,21.0625
"3341",3341,"PACIFIC","MHI","Molokai",21.07987099,-157.2576947,2013,"8/19/13",-157.254166666667,21.0791666666667,-157.270833333333,21.0625
"3342",3342,"PACIFIC","MHI","Molokai",21.08158744,-157.2863284,2013,"8/19/13",-157.2875,21.0791666666667,-157.270833333333,21.0625
"3343",3343,"PACIFIC","MHI","Molokai",21.08781075,-157.2973633,2013,"8/19/13",-157.295833333333,21.0875,-157.3125,21.1041666666667
"3344",3344,"PACIFIC","MHI","Molokai",21.1608209,-157.2900753,2013,"8/19/13",-157.2875,21.1625,-157.270833333333,21.1458333333333
"3345",3345,"PACIFIC","MHI","Molokai",21.12186307,-157.3043795,2013,"8/19/13",-157.304166666667,21.1208333333333,-157.3125,21.1041666666667
"3346",3346,"PACIFIC","MHI","Molokai",21.18394506,-157.2519781,2013,"8/19/13",-157.254166666667,21.1875,-157.270833333333,21.1875
"3347",3347,"PACIFIC","MHI","Molokai",21.09062858,-157.2902622,2013,"8/19/13",-157.2875,21.0875,-157.270833333333,21.1041666666667
"3348",3348,"PACIFIC","MHI","Molokai",21.10530772,-157.3118285,2013,"8/19/13",-157.3125,21.1041666666667,-157.3125,21.1041666666667
"3349",3349,"PACIFIC","MHI","Molokai",21.13992725,-157.2933137,2013,"8/19/13",-157.295833333333,21.1375,-157.3125,21.1458333333333
"3350",3350,"PACIFIC","MHI","Molokai",21.0966783,-157.3142284,2013,"8/19/13",-157.3125,21.0958333333333,-157.3125,21.1041666666667
"3351",3351,"PACIFIC","MHI","Molokai",21.08439571,-157.2428254,2013,"8/19/13",-157.245833333333,21.0875,-157.229166666667,21.1041666666667
"3352",3352,"PACIFIC","MHI","Molokai",21.09088297,-157.2810678,2013,"8/19/13",-157.279166666667,21.0875,-157.270833333333,21.1041666666667
"3353",3353,"PACIFIC","MHI","Molokai",21.08532107,-157.2571805,2013,"8/19/13",-157.254166666667,21.0875,-157.270833333333,21.1041666666667
"3354",3354,"PACIFIC","MHI","Molokai",21.10414255,-157.3096563,2013,"8/19/13",-157.3125,21.1041666666667,-157.3125,21.1041666666667
"3355",3355,"PACIFIC","MHI","Molokai",21.050536,-156.819647,2015,"6/29/15",-156.820833333333,21.0541666666667,-156.8125,21.0625
"3356",3356,"PACIFIC","MHI","Molokai",21.079276,-157.20759,2015,"6/22/15",-157.204166666667,21.0791666666667,-157.1875,21.0625
"3357",3357,"PACIFIC","MHI","Molokai",21.06439,-156.988106,2015,"6/22/15",-156.9875,21.0625,-156.979166666667,21.0625
"3358",3358,"PACIFIC","MHI","Molokai",21.086605,-156.761094,2015,"6/29/15",-156.7625,21.0875,-156.770833333333,21.1041666666667
"3359",3359,"PACIFIC","MHI","Molokai",21.037535,-156.844873,2015,"6/29/15",-156.845833333333,21.0375,-156.854166666667,21.0208333333333
"3360",3360,"PACIFIC","MHI","Molokai",21.104098,-156.742555,2015,"6/29/15",-156.745833333333,21.1041666666667,-156.729166666667,21.1041666666667
"3361",3361,"PACIFIC","MHI","Molokai",21.046674,-156.830066,2015,"6/29/15",-156.829166666667,21.0458333333333,-156.8125,21.0625
"3362",3362,"PACIFIC","MHI","Molokai",21.112775,-156.734416,2015,"6/29/15",-156.7375,21.1125,-156.729166666667,21.1041666666667
"3363",3363,"PACIFIC","MHI","Molokai",21.201735,-157.134771,2015,"6/15/15",-157.1375,21.2041666666667,-157.145833333333,21.1875
"3364",3364,"PACIFIC","MHI","Molokai",21.186991,-157.013833,2015,"6/15/15",-157.0125,21.1875,-157.020833333333,21.1875
"3365",3365,"PACIFIC","MHI","Molokai",21.211608,-157.193485,2015,"6/15/15",-157.195833333333,21.2125,-157.1875,21.2291666666667
"3366",3366,"PACIFIC","MHI","Molokai",21.062808,-156.788618,2015,"6/29/15",-156.7875,21.0625,-156.770833333333,21.0625
"3367",3367,"PACIFIC","MHI","Molokai",21.08506,-157.114597,2015,"6/22/15",-157.1125,21.0875,-157.104166666667,21.1041666666667
"3368",3368,"PACIFIC","MHI","Molokai",21.202134,-157.138388,2015,"6/15/15",-157.1375,21.2041666666667,-157.145833333333,21.1875
"3369",3369,"PACIFIC","MHI","Molokai",21.078239,-156.772991,2015,"6/29/15",-156.770833333333,21.0791666666667,-156.770833333333,21.0625
"3370",3370,"PACIFIC","MHI","Molokai",21.203917,-157.130441,2015,"6/15/15",-157.129166666667,21.2041666666667,-157.145833333333,21.1875
"3371",3371,"PACIFIC","MHI","Molokai",21.068976,-156.782033,2015,"6/29/15",-156.779166666667,21.0708333333333,-156.770833333333,21.0625
"3372",3372,"PACIFIC","MHI","Molokai",21.215055,-157.193116,2015,"6/15/15",-157.195833333333,21.2125,-157.1875,21.2291666666667
"3373",3373,"PACIFIC","MHI","Molokai",21.082951,-157.070924,2015,"6/22/15",-157.070833333333,21.0791666666667,-157.0625,21.0625
"3374",3374,"PACIFIC","MHI","Molokai",21.206516,-157.174489,2015,"6/15/15",-157.170833333333,21.2041666666667,-157.1875,21.1875
"3375",3375,"PACIFIC","MHI","Molokai",21.071436,-156.76816,2015,"6/29/15",-156.770833333333,21.0708333333333,-156.770833333333,21.0625
"3376",3376,"PACIFIC","MHI","Molokai",21.083145,-157.104597,2015,"6/22/15",-157.104166666667,21.0791666666667,-157.104166666667,21.0625
"3377",3377,"PACIFIC","MHI","Molokai",21.039498,-156.90292,2015,"6/29/15",-156.904166666667,21.0375,-156.895833333333,21.0208333333333
"3378",3378,"PACIFIC","MHI","Molokai",21.033546,-156.877902,2015,"6/29/15",-156.879166666667,21.0375,-156.895833333333,21.0208333333333
"3379",3379,"PACIFIC","MHI","Molokai",21.199346,-157.134235,2015,"6/15/15",-157.1375,21.1958333333333,-157.145833333333,21.1875
"3380",3380,"PACIFIC","MHI","Molokai",21.099682,-156.741488,2015,"6/29/15",-156.7375,21.0958333333333,-156.729166666667,21.1041666666667
"3381",3381,"PACIFIC","MHI","Molokai",21.080061,-157.04876,2015,"6/22/15",-157.045833333333,21.0791666666667,-157.0625,21.0625
"3382",3382,"PACIFIC","MHI","Molokai",21.052629,-156.807571,2015,"6/29/15",-156.804166666667,21.0541666666667,-156.8125,21.0625
"3383",3383,"PACIFIC","MHI","Molokai",21.215419,-157.174478,2015,"6/15/15",-157.170833333333,21.2125,-157.1875,21.2291666666667
"3384",3384,"PACIFIC","MHI","Molokai",21.057969,-156.973183,2015,"6/22/15",-156.970833333333,21.0541666666667,-156.979166666667,21.0625
"3385",3385,"PACIFIC","MHI","Molokai",21.189508,-157.047211,2015,"6/15/15",-157.045833333333,21.1875,-157.0625,21.1875
"3386",3386,"PACIFIC","MHI","Molokai",21.195666,-156.98668,2015,"6/15/15",-156.9875,21.1958333333333,-156.979166666667,21.1875
"3387",3387,"PACIFIC","MHI","Molokai",21.079462,-157.210834,2015,"6/22/15",-157.2125,21.0791666666667,-157.229166666667,21.0625
"3388",3388,"PACIFIC","MHI","Molokai",21.081395,-157.190171,2015,"6/22/15",-157.1875,21.0791666666667,-157.1875,21.0625
"3389",3389,"PACIFIC","MHI","Molokai",21.083832,-157.149715,2015,"6/22/15",-157.145833333333,21.0875,-157.145833333333,21.1041666666667
"3390",3390,"PACIFIC","MHI","Molokai",21.060423,-156.967842,2015,"6/22/15",-156.970833333333,21.0625,-156.979166666667,21.0625
"3391",3391,"PACIFIC","MHI","Molokai",21.08203,-157.179502,2015,"6/22/15",-157.179166666667,21.0791666666667,-157.1875,21.0625
"3392",3392,"PACIFIC","MHI","Molokai",21.083051,-157.094472,2015,"6/22/15",-157.095833333333,21.0791666666667,-157.104166666667,21.0625
