"","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"727","PACIFIC","MHI","Niihau","-160.062_21.979",21.97917,-160.0625,25.27,1.25,8.85639352866179,0.1101885,0.02767612,0.00304959,6.39683998460864,0.5039376527688,0.092139895,497.1619,45.743485,0.05184384,25.3865,1.316134,0.81568565,28.225665,23.035465
"728","PACIFIC","MHI","Niihau","-160.062_22.021",22.02083,-160.0625,25.158,1.292,3.2806678164999,0.1241395,0.02802094,0.003478505,5.70164859722973,0.804056792287156,0.11283926,482.61608,54.357872,0.04689712,25.37972,1.190236,0.81260412,23.850828,19.585252
"729","PACIFIC","MHI","Niihau","-160.104_21.896",21.89583,-160.1042,25.295,1.2425,6.68280921390048,0.122046,0.02642366,0.003224903,6.16684786325955,1.00378567026579,0.109154546,486.19018,53.024322,0.04759729,25.52867,1.215095,0.62192738,18.7111498,13.2817794
"730","PACIFIC","MHI","Niihau","-160.104_21.979",21.97917,-160.1042,25.174,1.272,8.61299893171392,0.1339888,0.02841943,0.003807887,5.93858208795667,0.604857573438203,0.099335132,476.89206,47.42581,0.04737741,25.39785,1.203284,0.74172888,20.8665922,17.4309156
"731","PACIFIC","MHI","Niihau","-160.104_22.021",22.02083,-160.1042,25.16,1.29,7.37691894847494,0.144806,0.02838944,0.004110961,5.99206477371707,0.335857106484085,0.0978753711111111,484.020066666667,47.4459588888889,0.04739979,25.43294,1.205516,0.860447955555556,25.4611211111111,21.97132
"732","PACIFIC","MHI","Niihau","-160.146_21.854",21.85417,-160.1458,25.2885714285714,1.23857142857143,8.55194016924275,0.1393942,0.02464315,0.003435113,6.09285307244068,0.57578608150727,0.106856587142857,479.862228571429,51.2866371428571,0.04663344,25.55305,1.191627,0.623380857142857,18.9200854285714,13.9099097142857
"733","PACIFIC","MHI","Niihau","-160.146_21.938",21.9375,-160.1458,25.195,1.265,7.62967106369649,0.1784818,0.02801406,0.005,5.61570544107832,0.750059976117918,0.09985774,469.7287,46.869705,0.047838,25.42469,1.216266,0.73727725,18.0233492,16.19811584
"734","PACIFIC","MHI","Niihau","-160.146_21.979",21.97917,-160.1458,25.1766666666667,1.27111111111111,6.73396265341571,0.1375305,0.02853392,0.003924283,5.80768524360708,0.781173636205753,0.105083348888889,474.554222222222,49.8578022222222,0.04730592,25.44403,1.203653,0.7122285,20.1169763111111,16.5354518177778
"735","PACIFIC","MHI","Niihau","-160.188_21.812",21.8125,-160.1875,25.28,1.23,8.70876117183204,0.1034625,0.02564504,0.0026533,5.98077644649871,1.00026105355588,0.10831254,463.702975,50.156895,0.04682692,25.55716,1.196763,0.37751905,10.53919495,6.90313309
"736","PACIFIC","MHI","Niihau","-160.188_21.938",21.9375,-160.1875,25.2090909090909,1.26181818181818,8.45895062212112,0.1781321,0.02806906,0.005,5.89796270479346,0.640243639146316,0.101592185454545,473.665563636364,48.1323272727273,0.047838,25.42469,1.216266,0.891509709090909,22.0388984663636,19.6653971109091
"737","PACIFIC","MHI","Niihau","-160.188_21.979",21.97917,-160.1875,25.21,1.27,8.69122883136012,0.1064924,0.02679128,0.002853069,6.01050019349926,1.00124711472541,0.09268076,476.3637,44.14976,0.04696202,25.49892,1.197481,0.8967733,27.85734,24.98172
"738","PACIFIC","MHI","Niihau","-160.229_21.771",21.77083,-160.2292,25.32,1.24,8.28598713627704,0.1136399,0.02547366,0.002894823,5.68869698433144,1.00468292867532,0.09202822,471.0605,43.35086,0.04659187,25.56186,1.190975,0.9202822,25.64024,23.59626
"739","PACIFIC","MHI","Niihau","-160.229_21.812",21.8125,-160.2292,25.275,1.245,7.65166104081132,0.1032974,0.02570427,0.002655184,5.9195075021891,0.504095103981672,0.1131732,485.7433,55.023715,0.04876028,25.48566,1.242688,0.68413215,19.085565,14.4780135
"740","PACIFIC","MHI","Niihau","-160.229_21.854",21.85417,-160.2292,25.26,1.25,4.41920097675578,0.1080462,0.02551509,0.00275681,6.26979034592241,0.502287137794774,0.101669515,493.38055,50.17678,0.04777135,25.43413,1.215023,0.837729,26.470495,22.17656
"741","PACIFIC","MHI","Niihau","-160.229_21.896",21.89583,-160.2292,25.2028571428571,1.24714285714286,7.67370266530593,0.1248275,0.02681012,0.00334664,5.76672340976821,0.432349707683149,0.100148825714286,472.398528571429,47.2933857142857,0.04669839,25.46998,1.189407,0.760758371428572,22.2386695428571,18.9231661942857
"742","PACIFIC","MHI","Niihau","-160.229_21.938",21.9375,-160.2292,25.22,1.26,8.79346540940674,0.144312,0.02771773,0.004,6.02775248739142,1.00388946146704,0.1137081,457.2309,51.99086,0.04689297,25.47895,1.194784,0.1445434,7.046262,1.018491
"743","PACIFIC","MHI","Niihau","-160.271_21.854",21.85417,-160.2708,25.26,1.25,5.20334424261603,0.1143319,0.02569436,0.002937686,5.30197330430861,1.00073779600323,0.131314,474.0381,62.24784,0.04654078,25.52769,1.188079,0.8223628,27.02938,22.22796
"744","PACIFIC","MHI","Oahu","-157.646_21.271",21.27083,-157.6458,25.1,1.14,13.8317068387632,0.1367727,0.02696311,0.003687818,7.33532004227699,0.000924876128556207,0.1454821,579.0426,84.24036,0.04465454,25.25655,1.12782,0.2413056,1.139804,0.2750411
"745","PACIFIC","MHI","Oahu","-157.646_21.312",21.3125,-157.6458,24.96,1.155,13.8174808130001,0.1264684,0.02784383,0.003521363,7.30479917826711,0.00180408565094694,0.13011995,580.49985,75.733185,0.04769269,25.04558,1.194491,0.4140234,18.035565,7.674949
"746","PACIFIC","MHI","Oahu","-157.688_21.271",21.27083,-157.6875,25.1,1.14,13.7306186321099,0.1496758,0.02705642,0.004049691,7.15017084908907,0.00119083143654279,0.08923986,509.7064,45.48613,0.04443314,25.21231,1.120262,0.2742579,15.42791,4.231227
"747","PACIFIC","MHI","Oahu","-157.688_21.354",21.35417,-157.6875,24.9028571428571,1.15285714285714,13.8107822412289,0.1508946,0.02896297,0.004370355,7.32041116704316,0.00338604644406587,0.1364825,567.355385714286,77.5068914285714,0.05083772,25.17396,1.279787,0.439565042857143,16.5028494142857,7.25601173571429
"748","PACIFIC","MHI","Oahu","-157.688_21.396",21.39583,-157.6875,24.86,1.17,13.7806432719841,0.1774181,0.02987826,0.005300943,7.31527176553686,0.00239233808591962,0.136849633333333,563.34405,77.17749,0.04504879,25.11712,1.131496,0.36415785,6.0138583,2.24513375
"749","PACIFIC","MHI","Oahu","-157.729_21.271",21.27083,-157.7292,25.154,1.148,11.0754811414925,0.1512569,0.02733901,0.004135215,7.35010955538139,0.403138561744709,0.1634839,506.2049,81.770388,0.04457687,25.21023,1.123793,0.30763854,8.2864768,2.83668416
"750","PACIFIC","MHI","Oahu","-157.729_21.396",21.39583,-157.7292,24.82,1.14,13.8305740856339,0.2078796,0.03187282,0.006625708,7.32923576228394,0.0014077948348131,0.1396569,562.0235,78.53527,0.0522818,25.11181,1.312891,0.372085333333333,13.4768146666667,5.8383657
"751","PACIFIC","MHI","Oahu","-157.729_21.438",21.4375,-157.7292,24.82,1.14,13.7526078911904,0.1748064,0.03261252,0.005700877,7.24384797124702,0.00100782075081952,0.116477884,546.75234,64.407808,0.04765095,25.10336,1.196199,0.37242754,15.51778164,6.61730394
"752","PACIFIC","MHI","Oahu","-157.729_21.479",21.47917,-157.7292,24.75,1.15,13.8231242245758,0.1540689,0.03290422,0.005069517,7.35126129545947,0.0046091831929516,0.13715555,582.65625,79.959635,0.04494931,24.97825,1.122755,0.46121635,8.96797795,4.030373075
"753","PACIFIC","MHI","Oahu","-157.771_21.229",21.22917,-157.7708,25.195,1.145,13.8411871021086,0.1136763,0.02714241,0.00308545,7.3687594737425,0.503253028048202,0.1716068,494.018,84.77684,0.04314783,25.35391,1.093966,0.3271106,7.970532,2.607245
"754","PACIFIC","MHI","Oahu","-157.771_21.271",21.27083,-157.7708,25.16,1.15,13.788146132826,0.143087,0.02838846,0.004062019,7.27055025350063,0.00174919607816264,0.09903106,504.857225,50.05478,0.04428466,25.22764,1.117197,0.72235065,4.258657745,0.822792035
"755","PACIFIC","MHI","Oahu","-157.771_21.479",21.47917,-157.7708,24.7785714285714,1.14428571428571,7.88767661117618,0.2055962,0.03493894,0.007183314,7.36667289484576,0.00265932722948492,0.153674857142857,590.762885714286,91.6553871428571,0.04579326,24.99298,1.14451,0.479814485714286,13.5573262857143,7.28628327142857
"756","PACIFIC","MHI","Oahu","-157.812_21.229",21.22917,-157.8125,25.23,1.14,13.8224165924383,0.1070954,0.02754159,0.002949576,7.28945143320167,0.00329012897331268,0.10048923,513.6712,51.63178,0.04296722,25.40833,1.091725,0.1534376,9.882478,1.5127715
"757","PACIFIC","MHI","Oahu","-157.812_21.271",21.27083,-157.8125,25.27,1.15,13.8312782818812,0.1680206,0.02903528,0.004878524,7.27068283140561,0.00484989236691035,0.09810885,506.5297,49.76242,0.04612439,25.15502,1.16026,0.183430733333333,8.35308166666667,1.5028711
"758","PACIFIC","MHI","Oahu","-157.812_21.479",21.47917,-157.8125,24.79,1.14,13.840936543203,0.5564938,0.04069914,0.02264882,7.36811076332615,0.0011408333084546,0.1381958,548.5814,75.81164,0.05431367,25.04637,1.36036,0.4538245,21.21656,9.628592
"759","PACIFIC","MHI","Oahu","-157.812_21.521",21.52083,-157.8125,24.79,1.146,13.8183046059804,0.3002568,0.03475818,0.01043638,7.31694153070374,0.00418532328214496,0.131751904,545.58984,72.339838,0.0476694,25.04811,1.194028,0.41719868,20.34142,8.8410668
"760","PACIFIC","MHI","Oahu","-157.812_21.562",21.5625,-157.8125,24.79,1.13,13.8167032600314,0.2139167,0.03118425,0.006670832,7.37139399367248,0.00129011921351776,0.14504085,596.71655,86.48713,0.044407,25.00986,1.110613,0.46440665,19.85227,9.251051
"761","PACIFIC","MHI","Oahu","-157.854_21.271",21.27083,-157.8542,25.2833333333333,1.15,13.8009745081779,0.1588064,0.02878758,0.004571652,7.302625911171,0.50139800212346,0.0991738566666667,509.023666666667,50.5232016666667,0.04354923,25.40042,1.106169,0.18122855,7.26708216666667,1.28770803333333
"762","PACIFIC","MHI","Oahu","-157.854_21.562",21.5625,-157.8542,24.79,1.13,11.5056069617911,0.2876235,0.033075,0.009513149,7.34964435911295,0.00156055998173542,0.137628,586.780916666667,80.8380083333333,0.04586396,24.99858,1.146534,0.42609675,17.1448735,8.12959881666667
"763","PACIFIC","MHI","Oahu","-157.896_21.271",21.27083,-157.8958,25.31,1.14,13.7770732546686,0.1803166,0.02876342,0.005186521,7.20803746954916,0.00386697198497131,0.09377882,495.2456,46.44355,0.04356571,25.43939,1.108285,1.257108,0.05902699,0.07420332
"764","PACIFIC","MHI","Oahu","-157.896_21.312",21.3125,-157.8958,25.31,1.14,13.8270864313775,0.236012,0.03119361,0.007362065,7.33166456742691,0.33628130630202,0.0979747333333333,508.897066666667,49.8916666666667,0.04658693,25.30681,1.178966,0.490071833333333,4.39790361333333,0.78003634
"765","PACIFIC","MHI","Oahu","-157.896_21.604",21.60417,-157.8958,24.79,1.13,13.7972287821853,0.2326322,0.03033506,0.007056912,7.34012496980423,0.000773496538167819,0.20872825,600.648375,124.98433,0.04518387,24.94745,1.127222,0.59496555,14.25818775,10.126339975
"766","PACIFIC","MHI","Oahu","-157.896_21.646",21.64583,-157.8958,24.77,1.13,13.7959824490625,0.206692,0.02974557,0.00614817,7.34038506840126,0.0035444238234777,0.121371733333333,540.7643,66.57236,0.04376172,25.01091,1.09452,0.4087711,15.7754576666667,6.703432
"767","PACIFIC","MHI","Oahu","-157.938_21.312",21.3125,-157.9375,25.33,1.15,13.8228506904955,0.2539739,0.03106317,0.007889233,7.36603810374908,1.00059139683261,0.09267224,499.8225,46.31968,0.04669226,25.40848,1.186379,1.109225,0.06908584,0.07663172
"768","PACIFIC","MHI","Oahu","-157.938_21.646",21.64583,-157.9375,24.76,1.16,13.8477835167593,0.2379024,0.02995939,0.007127412,7.36709999130992,0.00132177889929153,0.1289225,530.8613,68.43999,0.04793151,24.96773,1.196741,0.4380537,20.37682,8.926142
"769","PACIFIC","MHI","Oahu","-157.938_21.688",21.6875,-157.9375,24.77,1.16,13.8137600101074,0.1971325,0.03085622,0.006082763,7.36687313325269,0.0038702920160722,0.143842533333333,600.668233333333,86.33094,0.04590054,24.84312,1.140313,0.527495066666667,25.10923,13.3346033333333
"770","PACIFIC","MHI","Oahu","-157.979_21.271",21.27083,-157.9792,25.35,1.14,13.7042159863437,0.1328933,0.02875235,0.003820995,7.28097752912146,1.00435798256658,0.1623232,436.5305,70.85902,0.04342778,25.50618,1.107677,0.6653497,14.89136,9.907962
"771","PACIFIC","MHI","Oahu","-157.979_21.312",21.3125,-157.9792,25.35,1.14,13.7790737952379,0.3389119,0.03140712,0.01064425,7.31976351635396,1.00170287985587,0.1335572,476.5218,62.49253,0.04552546,25.48267,1.16011,0.43483885,9.6206345,5.39838515
"772","PACIFIC","MHI","Oahu","-158.021_21.688",21.6875,-158.0208,24.88,1.1575,13.7836778440704,0.2801251,0.03058412,0.00856738,7.33483007143309,0.00429828069056384,0.2411348,566.6601,138.3877275,0.0450132,24.91483,1.121496,0.6991917,19.8946315,14.8363235
"773","PACIFIC","MHI","Oahu","-158.062_21.646",21.64583,-158.0625,24.966,1.136,13.7164736548828,0.3697873,0.02969356,0.0109803,7.2852049426543,0.200480528176995,0.168853444,521.84166,91.093552,0.04422108,25.05634,1.108019,0.8062389,13.658779998,10.080370264
"774","PACIFIC","MHI","Oahu","-158.062_21.688",21.6875,-158.0625,24.9,1.16,11.0090193059439,0.2917821,0.0297596,0.008683317,7.3059326298916,0.201825392217143,0.24647168,586.24248,145.301462,0.04301828,25.13541,1.081282,0.75879134,19.556496,14.9662388
"775","PACIFIC","MHI","Oahu","-158.104_21.271",21.27083,-158.1042,25.44,1.14,5.5618288990644,0.1424806,0.02816159,0.004012481,7.36120316602629,0.201039971963037,0.15312842,559.26372,84.74867,0.04266567,25.61639,1.092941,0.46655298,14.9571742,7.2060104
"776","PACIFIC","MHI","Oahu","-158.104_21.312",21.3125,-158.1042,25.44,1.16,13.8267107171497,0.2663441,0.02771757,0.007382412,7.36948675808173,0.500687857563607,0.18320075,489.4384,89.63361,0.04374902,25.55816,1.118144,0.41446445,8.2395345,3.4321585
"777","PACIFIC","MHI","Oahu","-158.104_21.604",21.60417,-158.1042,25.055,1.1,11.9880537470768,0.5146759,0.03152873,0.01622708,7.31499716228157,0.128816171967192,0.22661255,566.3454,129.73995125,0.04276171,25.12577,1.074421,0.764148025,21.505677875,16.903605375
"778","PACIFIC","MHI","Oahu","-158.104_21.646",21.64583,-158.1042,25.01,1.12,0.0361207133526246,0.4046606,0.02931855,0.01186406,7.33067003663288,0.000716420352691784,0.2836557,606.0706,171.9154,0.04304487,25.15667,1.082866,0.8638539,21.53419,18.60239
"779","PACIFIC","MHI","Oahu","-158.146_21.312",21.3125,-158.1458,25.446,1.154,13.7786906947924,0.136993,0.02591117,0.003549648,7.34290624069495,0.200712032780284,0.1956458,506.21768,100.656914,0.04280945,25.62922,1.097173,0.50716638,11.9574864,6.7534544
"780","PACIFIC","MHI","Oahu","-158.146_21.354",21.35417,-158.1458,25.47,1.13,13.718918976947,0.1472505,0.02621419,0.003860052,7.31522870231022,0.432849379246888,0.182658114285714,501.858371428571,92.4393628571429,0.04299749,25.59723,1.100617,0.6159685,8.61453861857143,4.79282430857143
"781","PACIFIC","MHI","Oahu","-158.146_21.396",21.39583,-158.1458,25.54,1.15,6.60369960505304,0.1953437,0.0271365,0.005300943,7.24098422064598,0.000957281540613622,0.176314165,499.63335,87.4966,0.04689042,25.48662,1.195078,0.54739805,15.933794,9.363642
"782","PACIFIC","MHI","Oahu","-158.146_21.562",21.5625,-158.1458,25.1,1.14,13.6960300755846,0.5023227,0.03075445,0.01544866,7.31368213511252,0.00428230371209793,0.1883851,580.6242,109.3809,0.04340656,25.24369,1.095742,0.695404,32.70092,22.74035
"783","PACIFIC","MHI","Oahu","-158.146_21.604",21.60417,-158.1458,25.1,1.104,10.9794698700543,0.5344131,0.03095518,0.01654285,7.3035499774138,0.00237654811469838,0.23063448,584.43918,136.085098,0.04294507,25.18346,1.081505,0.7165368,21.569118,15.7531856
"784","PACIFIC","MHI","Oahu","-158.188_21.396",21.39583,-158.1875,25.546,1.159,8.22081403043413,0.1397173,0.02530492,0.003535534,7.32464149049026,0.304918715866515,0.201539124,486.50196,98.178208,0.04329562,25.58159,1.107571,0.55615202,8.308792733,3.979761066
"785","PACIFIC","MHI","Oahu","-158.188_21.438",21.4375,-158.1875,25.56,1.18,11.7757631454718,0.1995325,0.02637705,0.005263079,7.32504567883058,0.287393296075253,0.192983685714286,479.901628571429,92.6686514285714,0.04568594,25.5659,1.168002,0.496469228571429,11.0878282857143,6.00241335714286
"786","PACIFIC","MHI","Oahu","-158.188_21.604",21.60417,-158.1875,25.108,1.142,8.15599384697831,0.2266311,0.02808071,0.006363961,7.27588914809498,0.000505469301715493,0.21863588,545.29292,122.066964,0.04302937,25.26069,1.086952,0.78258542,19.850558,15.6899326
"787","PACIFIC","MHI","Oahu","-158.229_21.479",21.47917,-158.2292,25.558,1.186,13.6852075955657,0.1601043,0.02567676,0.004110961,7.30849017607255,0.200759774813196,0.19246516,481.98034,92.613478,0.04395069,25.55886,1.123329,0.6906024,8.198607066,4.077562972
"788","PACIFIC","MHI","Oahu","-158.229_21.521",21.52083,-158.2292,25.4675,1.165,13.7943669498694,0.2564024,0.02659527,0.006819091,7.29666039075577,0.250373292206787,0.15259998,484.3389,73.2830725,0.04336588,25.56064,1.10846,0.66059335,8.1941884975,4.448179955
"789","PACIFIC","MHI","Oahu","-158.229_21.604",21.60417,-158.2292,25.14,1.15,10.296863482451,0.1570072,0.02739468,0.004301163,7.31566325778646,3.25952179264277e-05,0.2760804,595.788175,164.57205,0.04314431,25.32336,1.092559,0.84655895,19.5588025,16.5732725
"790","PACIFIC","MHI","Oahu","-158.271_21.562",21.5625,-158.2708,25.32,1.156,5.36378532003935,0.211126,0.02687733,0.005674504,6.03349742751359,0.202790564739844,0.22450836,612.33448,141.573704,0.0432935,25.5105,1.104439,0.5506494,17.2178672,9.8609228
"791","PACIFIC","NWHI","French Frigate","-166.062_23.688",23.6875,-166.0625,24.75,1.63,12.0492560472718,0.1414513,0.04276944,0.006049793,6.33482572264562,0.00379240354290232,0.2231216,280.0433,62.48369,0.06266574,25.04547,1.569493,1.650519,0.06464804,0.1067028
"792","PACIFIC","NWHI","French Frigate","-166.062_23.729",23.72917,-166.0625,24.73,1.61,12.0585988189695,0.1151028,0.04952858,0.005700877,6.32623122671772,0.00251091511803679,0.2611733,281.6865,73.516665,0.06177708,25.02344,1.545875,1.5899675,0.07708682,0.11533617
"793","PACIFIC","NWHI","French Frigate","-166.062_23.771",23.77083,-166.0625,24.69,1.63,12.0899756572668,0.1493568,0.03846201,0.005744563,6.33106479810831,1.16937886923552e-05,0.2119332,324.0074,68.6679,0.06144852,25.008,1.536705,0.3722128,13.0473,4.85637
"794","PACIFIC","NWHI","French Frigate","-166.062_23.854",23.85417,-166.0625,24.72,1.61,12.0577877495052,0.1022328,0.02990994,0.003057777,6.33408088837528,0.00170743979862891,0.1815285,289.804,52.60769,0.06164467,25.05744,1.544658,0.4633352,14.93392,6.919412
"795","PACIFIC","NWHI","French Frigate","-166.104_23.646",23.64583,-166.1042,24.8,1.61,12.0823003997135,0.1856755,0.0552544,0.01025939,6.28971312838484,0.00106450479477644,0.2098766,322.2565,67.63409,0.06215036,25.10003,1.559976,0.3697733,13.28356,4.911906
"796","PACIFIC","NWHI","French Frigate","-166.104_23.812",23.8125,-166.1042,24.7,1.64333333333333,8.03097875424277,0.2486644,0.04314173,0.01072781,5.17261570176594,0.00491686851601116,0.224836466666667,310.1429,69.37011,0.06171685,24.94582,1.539578,0.380557066666667,16.28218,6.25581966666667
"797","PACIFIC","NWHI","French Frigate","-166.146_23.604",23.60417,-166.1458,24.8,1.61,12.0902477898155,0.1328031,0.03030744,0.004024922,6.33007918344119,0.000287317271577194,0.186763,294.5,55.00171,0.0594744,25.21709,1.499771,0.4683756,15.63643,7.32372
"798","PACIFIC","NWHI","French Frigate","-166.146_23.646",23.64583,-166.1458,24.8,1.61,0.0387738029796237,0.1580846,0.06404343,0.01012428,2.90672410647364,0.00193660159478895,0.2526996,284.1648,71.80834,0.0622247,25.13817,1.564215,0.3996851,22.51568,8.999183
"799","PACIFIC","NWHI","French Frigate","-166.146_23.729",23.72917,-166.1458,24.77,1.71,12.080337667465,0.1244519,0.06958718,0.008660254,6.33143324411613,0.00250936532975174,0.2434029,284.6905,69.29447,0.06875562,25.11289,1.726652,0.460929,13.54996,6.24557
"800","PACIFIC","NWHI","French Frigate","-166.146_23.771",23.77083,-166.1458,24.75,1.72,12.0888154859648,0.1279438,0.06449918,0.008252272,6.33324146027135,0.00472992316121235,0.2434029,284.6905,69.29447,0.06569054,25.11702,1.649951,0.460929,13.54996,6.24557
"801","PACIFIC","NWHI","French Frigate","-166.146_23.812",23.8125,-166.1458,24.73,1.68,12.0577984235008,0.221665,0.05208856,0.01154621,6.32737042772353,0.00249062796588987,0.21508295,289.59525,62.14809,0.06302468,24.95044,1.572494,0.4646523,14.593195,6.784645
"802","PACIFIC","NWHI","French Frigate","-166.146_23.854",23.85417,-166.1458,24.72,1.63,0.00710515078306892,0.1567323,0.03339772,0.005234501,2.90496596719812,0.00228753703413531,0.2526996,284.1648,71.80834,0.06136493,24.98923,1.533462,0.3996851,22.51568,8.999183
"803","PACIFIC","NWHI","French Frigate","-166.188_23.646",23.64583,-166.1875,24.82,1.6,0.0344458901197458,0.1474901,0.05449459,0.008037413,6.33155217940124,0.000866718210745603,0.2342974,294.3456,68.96441,0.06080038,25.16875,1.53027,0.3747423,12.81103,4.800835
"804","PACIFIC","NWHI","French Frigate","-166.188_23.688",23.6875,-166.1875,24.8,1.64,6.06304101747451,0.1359112,0.06089618,0.008276473,4.61989957499339,0.00201446239952929,0.21711405,286.9844,62.208015,0.06524623,25.15564,1.641311,0.43151015,18.7248,7.9592975
"805","PACIFIC","NWHI","French Frigate","-166.188_23.729",23.72917,-166.1875,24.79,1.67,0.0465741857935692,0.1428284,0.06473935,0.009246621,2.90103025416332,0.00481749093276449,0.2526996,284.1648,71.80834,0.06878297,25.11667,1.727599,0.3996851,22.51568,8.999183
"806","PACIFIC","NWHI","French Frigate","-166.188_23.771",23.77083,-166.1875,24.75,1.72,12.0648759202958,0.1360236,0.06596046,0.008972179,6.32612893626661,0.000437212262768298,0.2524766,271.4715,68.54022,0.06962531,25.11358,1.748541,0.4646263,14.91356,6.929232
"807","PACIFIC","NWHI","French Frigate","-166.188_23.812",23.8125,-166.1875,24.73,1.68,12.0760565676822,0.1871051,0.0564792,0.01056754,6.29079112562852,0.00338992336532101,0.2098766,322.2565,67.63409,0.06506034,25.09425,1.63264,0.3697733,13.28356,4.911906
"808","PACIFIC","NWHI","French Frigate","-166.188_23.854",23.85417,-166.1875,24.7366666666667,1.64,12.0813109867601,0.2291897,0.04259429,0.009762172,6.33300771859396,0.00356236645020545,0.213493866666667,284.1901,60.5940933333333,0.06156129,24.91669,1.533904,1.16141216666667,2.21046388333333,1.11564464666667
"809","PACIFIC","NWHI","French Frigate","-166.229_23.688",23.6875,-166.2292,24.81,1.61,12.0855841242975,0.1849045,0.04724053,0.008734987,6.32770614470844,0.00189017541939393,0.2758891,278.1294,76.73289,0.06289709,25.16308,1.582684,1.448873,0.1283244,0.1859257
"810","PACIFIC","NWHI","French Frigate","-166.229_23.729",23.72917,-166.2292,24.7833333333333,1.68333333333333,4.03241788790923,0.2286901,0.04973679,0.01137431,5.18718705598274,0.00292627918417566,0.199000566666667,295.431166666667,58.3281933333333,0.06504279,25.16056,1.636513,0.8085384,11.81300268,4.64695093333333
"811","PACIFIC","NWHI","French Frigate","-166.229_23.771",23.77083,-166.2292,24.78,1.71,12.0659635459735,0.1782853,0.0574679,0.01024568,6.29314826414302,0.00195367184234783,0.2098766,322.2565,67.63409,0.0683859,25.13517,1.718891,0.3697733,13.28356,4.911906
"812","PACIFIC","NWHI","French Frigate","-166.229_23.896",23.89583,-166.2292,24.74,1.63,12.0742316171251,0.1204107,0.03259083,0.003924283,6.32954452763899,0.00409333520452492,0.186763,294.5,55.00171,0.06101935,25.0761,1.530127,0.4683756,15.63643,7.32372
"813","PACIFIC","NWHI","French Frigate","-166.271_23.771",23.77083,-166.2708,24.78,1.71,0.0383224743595071,0.2136282,0.04791463,0.01023592,2.9047370176412,0.00232473226962611,0.2526996,284.1648,71.80834,0.06478958,25.15069,1.629503,0.3996851,22.51568,8.999183
"814","PACIFIC","NWHI","French Frigate","-166.271_23.812",23.8125,-166.2708,24.77,1.68,12.0599576633334,0.1848883,0.0524111,0.009690201,6.32798728321907,0.0031782086531166,0.2758891,278.1294,76.73289,0.06684138,25.14841,1.680954,1.448873,0.1283244,0.1859257
"815","PACIFIC","NWHI","French Frigate","-166.271_23.896",23.89583,-166.2708,24.76,1.64,8.07132017748675,0.1566752,0.0343122,0.005375872,5.18273261645631,0.00224695293232799,0.229251466666667,296.071833333333,67.65331,0.06108306,25.09385,1.532809,0.8074723,11.8758760133333,4.65408526666667
"816","PACIFIC","NWHI","French Frigate","-166.312_23.812",23.8125,-166.3125,24.79,1.63,12.0538712289416,0.2228144,0.04417928,0.00984378,6.32450330680711,0.00198948201257735,0.209130333333333,289.860833333333,60.2181066666667,0.06354425,25.15228,1.598283,0.793098733333333,10.2396781333333,4.80641256666667
"817","PACIFIC","NWHI","French Frigate","-166.312_23.854",23.85417,-166.3125,24.7833333333333,1.62666666666667,8.0562454769809,0.2089113,0.05504729,0.0115,5.19077156816717,0.00270555095747113,0.2360342,284.157966666667,67.0836066666667,0.06228518,25.10095,1.563417,0.924025466666667,7.56024051333333,3.05945235333333
"818","PACIFIC","NWHI","French Frigate","-166.312_23.896",23.89583,-166.3125,24.76,1.64,6.06735252009494,0.1840117,0.03488214,0.006418723,6.32493949307874,0.00401468763826415,0.25509325,286.2375,72.84865,0.0604267,25.13807,1.519011,0.91180765,6.4696772,2.49338035
"819","PACIFIC","NWHI","French Frigate","-166.354_23.812",23.8125,-166.3542,24.78,1.63,12.0448656116749,0.2149594,0.03524516,0.007576279,6.33357495054241,0.00416513637406752,0.2230625,278.1287,62.04008,0.06045823,25.14919,1.520476,1.262629,0.08013141,0.1011763
"820","PACIFIC","NWHI","French Frigate","-166.354_23.854",23.85417,-166.3542,24.78,1.63,12.0726933414123,0.1970015,0.04076715,0.008031189,6.32864508524201,0.00181599822593853,0.2464575,285.2436,70.30044,0.06038761,25.14566,1.518486,1.731062,0.02584924,0.04474664
"821","PACIFIC","NWHI","Kure","-178.271_28.396",28.39583,-178.2708,22.997,2.891,11.6327122255957,0.2290723,0.03150985,0.007218033,7.53884222268563,0.00293118225759827,0.145028884,450.72989,65.925762,0.1189479,23.14389,2.752917,0.30956834,5.3095385,1.37993171
"822","PACIFIC","NWHI","Kure","-178.271_28.438",28.4375,-178.2708,22.97,2.9,8.73728098066822,0.2185896,0.03250994,0.007106335,7.34195317280519,0.000882393942447379,0.1352013,460.03045,62.3467325,0.1203545,23.14178,2.785217,0.246938925,9.66794025,1.979766175
"823","PACIFIC","NWHI","Kure","-178.312_28.396",28.39583,-178.3125,23.02,2.89,11.7196330198184,0.3818571,0.03448647,0.0131689,7.39028487936548,0.0019855459977407,0.17362434,457.5821,79.460145,0.1204518,23.11247,2.783939,0.170123416666667,7.81635933333333,1.28899345
