"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","region_n","region_edit_notes"
"2890",2890,"KAU-00333","Kauai","Kauai",2013,"8/15/13",22.08782444,-159.77669,19.75,"PSC","Forereef","PACIFIC",5.228758148,200.22331,"MHI",25.23,1.25,10.88934166,0.246491867,0.02860063,0.007049823,8.195646811,1,0.139720234,497.3850053,69.49474925,0.046988475,25.34497,1.190921492,0.529698122,19.70819286,10.43939275,-159.7791667,22.0875,-159.7708333,22.10416667,NA,"-159.770833333333_22.1041666666667","-159.779_22.087","-159.771_22.104",1,NA
"2891",2891,"KAU-00341","Kauai","Kauai",2013,"8/15/13",22.16818887,-159.7229065,21.5,"PAV","Forereef","PACIFIC",3.179190808,200.2770935,"MHI",25.15,1.26,0,0.227868175,0.0322189,0.007341662,8.139778286,1,0.122646764,487.9992653,59.85153096,0.046146308,25.32969,1.168871678,0.474999841,17.85413726,8.480712366,-159.7208333,22.17083333,-159.7291667,22.1875,NA,"-159.729166666667_22.1875","-159.721_22.171","-159.729_22.188",1,NA
"2892",2892,"KAU-00346","Kauai","Kauai",2013,"8/15/13",22.16368829,-159.697471,3.05,"AGR","Forereef","PACIFIC",1.694915228,200.302529,"MHI",25.15,1.26,10.96840516,NA,NA,NA,8.301352014,1,0.152900912,386.1743705,59.04641353,NA,NA,NA,0.618105549,4.339584019,2.682320962,-159.6958333,22.1625,-159.6875,22.14583333,NA,"-159.6875_22.1458333333333","-159.696_22.163","-159.688_22.146",1,NA
"2893",2893,"KAU-00347","Kauai","Kauai",2013,"8/15/13",22.12305802,-159.7364741,7.1,"ROB","Forereef","PACIFIC",4.166666612,200.2635259,"MHI",25.19,1.25,11.26413072,0.329808504,0.03356878,0.011071269,8.232570562,1,0.090713144,551.3540557,50.01506001,0.048486209,25.34164,1.228720066,NA,0,0,-159.7375,22.12083333,-159.7291667,22.10416667,NA,"-159.729166666667_22.1041666666667","-159.738_22.121","-159.729_22.104",1,NA
"2894",2894,"KAU-00348","Kauai","Kauai",2013,"8/15/13",22.15610895,-159.7109315,3.15,"AGR","Forereef","PACIFIC",0.288184452,200.2890685,"MHI",25.18,1.23,11.53224758,0.34381152,0.03392271,0.011663018,8.057443065,1,0.125735129,482.2893,60.6407075,0.046807147,25.30892,1.184638341,0.466055103,18.44239258,8.595171175,-159.7125,22.15416667,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.713_22.154","-159.729_22.146",1,NA
"2895",2895,"KAU-00352","Kauai","Kauai",2013,"8/15/13",22.11829995,-159.7385471,2.75,"ROB","Forereef","PACIFIC",0.917431238,200.2614529,"MHI",25.25,1.22,10.5767381,0.329808504,0.03356878,0.011071269,8.155813279,1,0.131157616,487.6888538,63.96410728,0.048486209,25.34164,1.228720066,0.508137078,16.83460885,8.554288954,-159.7375,22.12083333,-159.7291667,22.10416667,NA,"-159.729166666667_22.1041666666667","-159.738_22.121","-159.729_22.104",1,NA
"2896",2896,"KAU-00357","Kauai","Kauai",2013,"8/15/13",22.16778226,-159.6868105,12.4,"MIX","Forereef","PACIFIC",1.602564103,200.3131895,"MHI",25.13,1.24,11.07234082,0.254564504,0.03340191,0.008502941,8.135026575,1,0.164343529,527.1908018,86.64039658,0.045809983,25.2877,1.158429109,0.499591065,17.25894764,8.622416035,-159.6875,22.17083333,-159.6875,22.1875,NA,"-159.6875_22.1875","-159.688_22.171","-159.688_22.188",1,NA
"2897",2897,"KAU-00361","Kauai","Kauai",2013,"8/15/13",22.15460666,-159.7222055,9.7,"SAG","Forereef","PACIFIC",5.182926782,200.2777945,"MHI",25.18,1.23,10.52763293,0.34381152,0.03392271,0.011663018,8.159041083,1,0.128665024,490.6935052,63.13509145,0.046807147,25.30892,1.184638341,0.474895629,14.36400793,6.821404579,-159.7208333,22.15416667,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.721_22.154","-159.729_22.146",1,NA
"2898",2898,"KAU-00363","Kauai","Kauai",2013,"8/15/13",22.16838886,-159.7005375,13.25,"AGR","Forereef","PACIFIC",5.660377358,200.2994625,"MHI",25.15,1.26,11.34581956,0.254564504,0.03340191,0.008502941,8.119065575,1,0.137012716,487.8142056,66.836749,0.045809983,25.2877,1.158429109,0.478450106,17.63713639,8.43848978,-159.7041667,22.17083333,-159.6875,22.1875,NA,"-159.6875_22.1875","-159.704_22.171","-159.688_22.188",1,NA
"2899",2899,"KAU-01378","Kauai","Kauai",2015,"6/25/15",21.87023,-159.459016,11,"ROB","Forereef","PACIFIC",0.335570436,200.540984,"MHI",25.11,1.23,9.515248225,0.334124151,0.02777114,0.009279009,7.743255302,1,0.029318096,480.0540009,14.07426908,0.045782963,25.31238,1.158875748,0.246902488,5.405934728,1.334738737,-159.4625,21.87083333,-159.4791667,21.85416667,NA,"-159.479166666667_21.8541666666667","-159.463_21.871","-159.479_21.854",1,NA
"2900",2900,"KAU-01386","Kauai","Kauai",2015,"6/25/15",21.88927,-159.572594,13.05,"PAV","Forereef","PACIFIC",12.04013379,200.427406,"MHI",25.19,1.22,11.03374385,0.244044068,0.03002748,0.007328028,8.384539204,1,0.151876143,374.7420625,56.91437923,0.046652604,25.31135,1.180840379,0.675277211,4.665005876,3.150172155,-159.5708333,21.8875,-159.5625,21.89583333,NA,"-159.5625_21.8958333333333","-159.571_21.887","-159.562_21.896",1,NA
"2901",2901,"KAU-01389","Kauai","Kauai",2015,"6/25/15",21.870834,-159.451452,8.25,"SAG","Forereef","PACIFIC",7.744107778,200.548548,"MHI",25.11,1.23,11.07234082,0.157892287,0.02603649,0.004110961,8.135026575,1,0.164343529,527.1908018,86.64039658,0.045962442,25.29991,1.162845648,0.499591065,17.25894764,8.622416035,-159.4541667,21.87083333,-159.4375,21.85416667,NA,"-159.4375_21.8541666666667","-159.454_21.871","-159.438_21.854",1,NA
"2902",2902,"KAU-01410","Kauai","Kauai",2015,"6/25/15",21.884719,-159.546746,14.25,"PAV","Forereef","PACIFIC",4.026845639,200.453254,"MHI",25.18,1.23,10.49993108,0.244044068,0.03002748,0.007328028,8.15454235,1,0.133769859,492.0763101,65.8249788,0.046652604,25.31135,1.180840379,0.45959159,13.45491824,6.183767272,-159.5458333,21.8875,-159.5625,21.89583333,NA,"-159.5625_21.8958333333333","-159.546_21.887","-159.562_21.896",1,NA
"2903",2903,"KAU-01431","Kauai","Kauai",2015,"6/25/15",21.949643,-159.683409,12.8,"PAV","Forereef","PACIFIC",17.78523494,200.316591,"MHI",25.28,1.22,11.63591271,0.380178675,0.03222561,0.01225149,8.173791857,1,0.256933951,643.4968524,165.3361886,0.045999148,25.41569,1.169100081,0.419598921,16.95648164,7.114921394,-159.6875,21.94583333,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.688_21.946","-159.688_21.938",1,NA
"2904",2904,"KAU-01433","Kauai","Kauai",2015,"6/25/15",21.958889,-159.716805,10.25,"PSC","Forereef","PACIFIC",1.006711308,200.283195,"MHI",25.28,1.23,11.25097611,0.311363796,0.03136939,0.009767292,8.169188283,1,0.140425978,498.0143047,69.934146,0.049852141,25.30723,1.261619594,0.50343163,18.17279357,9.148759088,-159.7208333,21.9625,-159.7291667,21.97916667,NA,"-159.729166666667_21.9791666666667","-159.721_21.962","-159.729_21.979",1,NA
"2905",2905,"KAU-01434","Kauai","Kauai",2015,"6/25/15",21.889192,-159.564707,17.2,"AGR","Forereef","PACIFIC",21.24183011,200.435293,"MHI",25.19,1.22,10.97170936,0.244044068,0.03002748,0.007328028,8.308427411,1,0.146217962,371.1163491,54.26387614,0.046652604,25.31135,1.180840379,0.54061783,3.930056697,2.124658723,-159.5625,21.8875,-159.5625,21.89583333,NA,"-159.5625_21.8958333333333","-159.562_21.887","-159.562_21.896",1,NA
"2906",2906,"KAU-01439","Kauai","Kauai",2015,"6/25/15",21.952745,-159.696637,6.05,"PAV","Forereef","PACIFIC",2.0689655,200.303363,"MHI",25.28,1.23,10.56452468,0.380178675,0.03222561,0.01225149,8.032124702,1,0.129818047,391.5075354,50.82474375,0.045999148,25.41569,1.169100081,0.736649266,6.317491685,4.653775614,-159.6958333,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.696_21.954","-159.688_21.938",1,NA
"2907",2907,"KAU-01447","Kauai","Kauai",2015,"6/25/15",21.909914,-159.650199,16.05,"PAV","Forereef","PACIFIC",2.684563692,200.349801,"MHI",25.26,1.24,11.6491769,0.3702843,0.0303802,0.011249311,8.256820668,1,0.27821913,679.601204,189.0780556,0.045726727,25.4235,1.16253344,0.404288111,15.17611831,6.135524211,-159.6541667,21.9125,-159.6458333,21.89583333,NA,"-159.645833333333_21.8958333333333","-159.654_21.913","-159.646_21.896",1,NA
"2908",2908,"KAU-01450","Kauai","Kauai",2015,"6/25/15",21.917692,-159.658014,16,"PAV","Forereef","PACIFIC",3.76712322,200.341986,"MHI",25.28,1.22,11.34581956,0.363803846,0.03243378,0.011799534,8.119065575,1,0.137012716,487.8142056,66.836749,0.045427595,25.37871,1.152893751,0.478450106,17.63713639,8.43848978,-159.6541667,21.92083333,-159.6458333,21.9375,NA,"-159.645833333333_21.9375","-159.654_21.921","-159.646_21.938",1,NA
"2909",2909,"KAU-01452","Kauai","Kauai",2015,"6/25/15",21.952129,-159.692296,9.9,"PAV","Forereef","PACIFIC",5.985915527,200.307704,"MHI",25.28,1.23,11.17824961,0.380178675,0.03222561,0.01225149,8.034359087,1,0.066985413,464.6803157,31.12680303,0.045999148,25.41569,1.169100081,0.8045865,3.563327509,2.867005211,-159.6958333,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.696_21.954","-159.688_21.938",1,NA
"2910",2910,"KAU-01453","Kauai","Kauai",2015,"6/25/15",21.934028,-159.672369,11.95,"PAV","Forereef","PACIFIC",23.23232323,200.327631,"MHI",25.28,1.22,11.03374385,0.380178675,0.03222561,0.01225149,8.384539204,1,0.151876143,374.7420625,56.91437923,0.045999148,25.41569,1.169100081,0.675277211,4.665005876,3.150172155,-159.6708333,21.9375,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.671_21.938","-159.688_21.938",1,NA
"2911",2911,"KAU-01468","Kauai","Kauai",2015,"6/25/15",21.95935,-159.720993,13.15,"PAV","Forereef","PACIFIC",0,200.279007,"MHI",25.28,1.23,11.17824961,0.311363796,0.03136939,0.009767292,8.034359087,1,0.066985413,464.6803157,31.12680303,0.049852141,25.30723,1.261619594,0.8045865,3.563327509,2.867005211,-159.7208333,21.9625,-159.7291667,21.97916667,NA,"-159.729166666667_21.9791666666667","-159.721_21.962","-159.729_21.979",1,NA
"2912",2912,"KAU-01488","Kauai","Kauai",2015,"6/25/15",21.877542,-159.518406,15,"PAV","Forereef","PACIFIC",5.723905662,200.481594,"MHI",25.15,1.23,10.79419377,0.231765416,0.02954866,0.006848357,8.122373707,1,0.124860144,380.5616198,47.51697873,0.049417791,25.20166,1.245410374,0.770778395,5.968790345,4.600614645,-159.5208333,21.87916667,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.521_21.879","-159.521_21.896",1,NA
"2913",2913,"KAU-01489","Kauai","Kauai",2015,"6/25/15",21.88187,-159.531198,12.65,"PSC","Forereef","PACIFIC",2.397260343,200.468802,"MHI",25.18,1.23,11.25503518,0.231765416,0.02954866,0.006848357,8.135972877,1,0.06853935,491.5294491,33.68910883,0.049417791,25.20166,1.245410374,0.912514204,3.115057509,2.842534223,-159.5291667,21.87916667,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.529_21.879","-159.521_21.896",1,NA
"2914",2914,"KAU-01499","Kauai","Kauai",2015,"6/25/15",21.887188,-159.569732,23.2,"PAV","Forereef","PACIFIC",5.263157873,200.430268,"MHI",25.19,1.22,0,0.244044068,0.03002748,0.007328028,8.139778286,1,0.122646764,487.9992653,59.85153096,0.046652604,25.31135,1.180840379,0.474999841,17.85413726,8.480712366,-159.5708333,21.8875,-159.5625,21.89583333,NA,"-159.5625_21.8958333333333","-159.571_21.887","-159.562_21.896",1,NA
"2915",2915,"KAU-01507","Kauai","Kauai",2015,"6/25/15",21.909532,-159.640535,20,"PAV","Forereef","PACIFIC",4.347826056,200.359465,"MHI",25.23,1.24,10.89066536,0.3702843,0.0303802,0.011249311,8.206773846,1,0.131207548,379.9971534,49.85849477,0.045726727,25.4235,1.16253344,0.781883908,5.690931735,4.449647944,-159.6375,21.9125,-159.6458333,21.89583333,NA,"-159.645833333333_21.8958333333333","-159.637_21.913","-159.646_21.896",1,NA
"2916",2916,"KAU-01508","Kauai","Kauai",2015,"6/25/15",21.880182,-159.512701,15.65,"PAV","Forereef","PACIFIC",0.68259379,200.487299,"MHI",25.15,1.23,11.0923518,0.231765416,0.02954866,0.006848357,7.88805937,1,0.122782633,453.3697936,55.66593681,0.049417791,25.20166,1.245410374,0.613130119,4.721177641,2.894696207,-159.5125,21.87916667,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.512_21.879","-159.521_21.896",1,NA
"2917",2917,"KAU-01515","Kauai","Kauai",2015,"6/25/15",21.886066,-159.519185,5.45,"PAV","Forereef","PACIFIC",5.284552846,200.480815,"MHI",NA,NA,9.546669741,0.231765416,0.02954866,0.006848357,7.684506539,1,0.153944191,442.4707772,68.11580588,0.049417791,25.20166,1.245410374,0.32787293,7.515258322,2.464049769,-159.5208333,21.8875,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.521_21.887","-159.521_21.896",1,NA
"2918",2918,"KAU-01519","Kauai","Kauai",2015,"6/25/15",21.950975,-159.706112,7,"PSC","Forereef","PACIFIC",2.380952347,200.293888,"MHI",25.28,1.23,11.03101118,0.380178675,0.03222561,0.01225149,8.344992202,1,0.155242165,373.1178687,57.92362583,0.045999148,25.41569,1.169100081,0.746426725,5.270253943,3.933858392,-159.7041667,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.704_21.954","-159.688_21.938",1,NA
"2919",2919,"KAU-01525","Kauai","Kauai",2016,"7/27/16",21.927646,-159.35513,20.25,"PAV","Forereef","PACIFIC",2.006688963,200.64487,"MHI",25.04,1.21,11.63591271,0.269445253,0.02779783,0.007489993,8.173791857,1,0.256933951,643.4968524,165.3361886,0.051739668,25.1356,1.300507593,0.419598921,16.95648164,7.114921394,-159.3541667,21.92916667,-159.3541667,21.9375,NA,"-159.354166666667_21.9375","-159.354_21.929","-159.354_21.938",1,NA
"2920",2920,"KAU-01533","Kauai","Kauai",2016,"7/23/16",21.908751,-159.634384,22.3,"ROB","Forereef","PACIFIC",4.377104343,200.365616,"MHI",25.23,1.24,10.96840516,0.3702843,0.0303802,0.011249311,8.301352014,0,0.152900912,386.1743705,59.04641353,0.045726727,25.4235,1.16253344,0.618105549,4.339584019,2.682320962,-159.6375,21.9125,-159.6458333,21.89583333,NA,"-159.645833333333_21.8958333333333","-159.637_21.913","-159.646_21.896",1,NA
"2921",2921,"KAU-01534","Kauai","Kauai",2016,"7/23/16",21.887755,-159.585283,22.3,"PAV","Forereef","PACIFIC",6.060606067,200.414717,"MHI",25.19,1.22,9.546669741,0.321493868,0.03038096,0.009767292,7.684506539,0,0.153944191,442.4707772,68.11580588,0.045805425,25.37025,1.162095091,0.32787293,7.515258322,2.464049769,-159.5875,21.8875,-159.6041667,21.89583333,NA,"-159.604166666667_21.8958333333333","-159.588_21.887","-159.604_21.896",1,NA
"2922",2922,"KAU-01536","Kauai","Kauai",2016,"7/23/16",21.880589,-159.508715,20,"PAV","Forereef","PACIFIC",0.32467528,200.491285,"MHI",25.15,1.23,11.01785835,0.231765416,0.02954866,0.006848357,8.1838073,0,0.114936397,368.9966516,42.41114558,0.049417791,25.20166,1.245410374,0.525942291,4.597096319,2.417807371,-159.5125,21.87916667,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.512_21.879","-159.521_21.896",1,NA
"2923",2923,"KAU-01538","Kauai","Kauai",2016,"7/27/16",22.143671,-159.282125,18.35,"AGR","Forereef","PACIFIC",6.060605966,200.717875,"MHI",24.88,1.22,11.17824961,0.183090394,0.02719946,0.00497996,8.034359087,0,0.066985413,464.6803157,31.12680303,0.047110913,25.12864,1.183833181,0.8045865,3.563327509,2.867005211,-159.2791667,22.14583333,-159.2708333,22.14583333,NA,"-159.270833333333_22.1458333333333","-159.279_22.146","-159.271_22.146",1,NA
"2924",2924,"KAU-01544","Kauai","Kauai",2016,"7/27/16",21.965359,-159.325398,25.25,"PAV","Forereef","PACIFIC",0.320512821,200.674602,"MHI",24.97,1.21,10.97170936,0.248226167,0.02735287,0.006789698,8.308427411,0,0.146217962,371.1163491,54.26387614,0.046717988,25.24333,1.179317599,0.54061783,3.930056697,2.124658723,-159.3291667,21.9625,-159.3125,21.97916667,NA,"-159.3125_21.9791666666667","-159.329_21.962","-159.312_21.979",1,NA
"2925",2925,"KAU-01549","Kauai","Kauai",2016,"7/27/16",21.983791,-159.328533,15,"PAV","Forereef","PACIFIC",0.336700303,200.671467,"MHI",24.97,1.21,11.63591271,0.248226167,0.02735287,0.006789698,8.173791857,0,0.256933951,643.4968524,165.3361886,0.046717988,25.24333,1.179317599,0.419598921,16.95648164,7.114921394,-159.3291667,21.9875,-159.3125,21.97916667,NA,"-159.3125_21.9791666666667","-159.329_21.988","-159.312_21.979",1,NA
"2926",2926,"KAU-01552","Kauai","Kauai",2016,"7/27/16",21.873825,-159.426451,14.6,"PAV","Forereef","PACIFIC",0,200.573549,"MHI",25.08,1.22,11.59063622,0.157892287,0.02603649,0.004110961,8.074654092,0,0.13670125,502.981719,68.75822948,0.045962442,25.29991,1.162845648,0.464546241,19.81744243,9.20611839,-159.4291667,21.87083333,-159.4375,21.85416667,NA,"-159.4375_21.8541666666667","-159.429_21.871","-159.438_21.854",1,NA
"2927",2927,"KAU-01554","Kauai","Kauai",2016,"7/23/16",21.932685,-159.667844,7.6,"PAV","Forereef","PACIFIC",4.207119664,200.332156,"MHI",25.28,1.22,11.03101118,0.380178675,0.03222561,0.01225149,8.344992202,0,0.155242165,373.1178687,57.92362583,0.045999148,25.41569,1.169100081,0.746426725,5.270253943,3.933858392,-159.6708333,21.92916667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.671_21.929","-159.688_21.938",1,NA
"2928",2928,"KAU-01556","Kauai","Kauai",2016,"7/23/16",21.883652,-159.539065,9.55,"PAV","Forereef","PACIFIC",1.886792453,200.460935,"MHI",25.18,1.23,11.01414369,0.231765416,0.02954866,0.006848357,8.284880596,0,0.141741597,368.6170841,52.24837404,0.049417791,25.20166,1.245410374,0.77547446,5.614690096,4.354048771,-159.5375,21.8875,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.537_21.887","-159.521_21.896",1,NA
"2929",2929,"KAU-01561","Kauai","Kauai",2016,"7/23/16",21.88391,-159.512437,10.15,"PAV","Forereef","PACIFIC",2.903225703,200.487563,"MHI",NA,NA,10.89066536,0.231765416,0.02954866,0.006848357,8.206773846,0,0.131207548,379.9971534,49.85849477,0.049417791,25.20166,1.245410374,0.781883908,5.690931735,4.449647944,-159.5125,21.8875,-159.5208333,21.89583333,NA,"-159.520833333333_21.8958333333333","-159.512_21.887","-159.521_21.896",1,NA
"2930",2930,"KAU-01562","Kauai","Kauai",2016,"7/27/16",22.121334,-159.287955,15.3,"PAV","Forereef","PACIFIC",3.934426194,200.712045,"MHI",NA,NA,11.0522383,0.173224778,0.02658018,0.004604346,7.8857838,0,0.136483354,421.7729704,57.56498952,0.048130784,25.17033,1.211467705,0.604090372,4.762012277,2.87668577,-159.2875,22.12083333,-159.2708333,22.10416667,NA,"-159.270833333333_22.1041666666667","-159.287_22.121","-159.271_22.104",1,NA
"2931",2931,"KAU-01575","Kauai","Kauai",2016,"7/23/16",21.877874,-159.483045,11,"ROB","Forereef","PACIFIC",2.280130281,200.516955,"MHI",25.15,1.23,10.97170936,0.218941334,0.02834018,0.006204837,8.308427411,0,0.146217962,371.1163491,54.26387614,0.049742086,25.2005,1.253525429,0.54061783,3.930056697,2.124658723,-159.4791667,21.87916667,-159.4791667,21.89583333,NA,"-159.479166666667_21.8958333333333","-159.479_21.879","-159.479_21.896",1,NA
"2932",2932,"KAU-01580","Kauai","Kauai",2016,"7/23/16",21.909531,-159.64222,15.9,"PAV","Forereef","PACIFIC",2.3333334,200.35778,"MHI",25.23,1.24,10.56452468,0.3702843,0.0303802,0.011249311,8.032124702,0,0.129818047,391.5075354,50.82474375,0.045726727,25.4235,1.16253344,0.736649266,6.317491685,4.653775614,-159.6458333,21.9125,-159.6458333,21.89583333,NA,"-159.645833333333_21.8958333333333","-159.646_21.913","-159.646_21.896",1,NA
"2933",2933,"KAU-01582","Kauai","Kauai",2016,"7/23/16",21.952357,-159.694071,13.05,"PAV","Forereef","PACIFIC",4.347826052,200.305929,"MHI",25.28,1.23,10.79419377,0.380178675,0.03222561,0.01225149,8.122373707,0,0.124860144,380.5616198,47.51697873,0.045999148,25.41569,1.169100081,0.770778395,5.968790345,4.600614645,-159.6958333,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.696_21.954","-159.688_21.938",1,NA
"2934",2934,"KAU-01592","Kauai","Kauai",2016,"7/27/16",22.036286,-159.326357,14.2,"PAV","Forereef","PACIFIC",1.666666698,200.673643,"MHI",NA,NA,11.0923518,0.292544973,0.02820856,0.008252272,7.88805937,0,0.122782633,453.3697936,55.66593681,0.047045105,25.18888,1.185013502,0.613130119,4.721177641,2.894696207,-159.3291667,22.0375,-159.3125,22.02083333,NA,"-159.3125_22.0208333333333","-159.329_22.038","-159.312_22.021",1,NA
"2935",2935,"KAU-01599","Kauai","Kauai",2016,"7/27/16",22.047858,-159.3264,5,"AGR","Forereef","PACIFIC",8.417508291,200.6736,"MHI",24.91,1.2,10.56452468,0.2618028,0.02837888,0.00742967,8.032124702,0,0.129818047,391.5075354,50.82474375,0.047773097,25.17495,1.202685329,0.736649266,6.317491685,4.653775614,-159.3291667,22.04583333,-159.3125,22.0625,NA,"-159.3125_22.0625","-159.329_22.046","-159.312_22.062",1,NA
"2936",2936,"KAU-01607","Kauai","Kauai",2016,"7/23/16",21.940138,-159.66687,4.15,"PAV","Forereef","PACIFIC",2.356902323,200.33313,"MHI",25.28,1.22,11.05978682,0.380178675,0.03222561,0.01225149,8.030917973,0,0.143522052,399.7945973,57.37934085,0.045999148,25.41569,1.169100081,0.58112096,5.066104496,2.944019506,-159.6708333,21.9375,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.671_21.938","-159.688_21.938",1,NA
"2937",2937,"KAU-01610","Kauai","Kauai",2016,"7/27/16",22.070648,-159.310261,5.9,"PAV","Forereef","PACIFIC",3.3333333,200.689739,"MHI",24.91,1.2,10.79419377,0.2618028,0.02837888,0.00742967,8.122373707,0,0.124860144,380.5616198,47.51697873,0.047773097,25.17495,1.202685329,0.770778395,5.968790345,4.600614645,-159.3125,22.07083333,-159.3125,22.0625,NA,"-159.3125_22.0625","-159.312_22.071","-159.312_22.062",1,NA
"2938",2938,"KAU-01615","Kauai","Kauai",2016,"7/23/16",21.956726,-159.705322,5.6,"PAV","Forereef","PACIFIC",0,200.294678,"MHI",25.28,1.23,10.01081613,0.380178675,0.03222561,0.01225149,7.759784847,0,0.142279205,419.5299715,59.69039076,0.045999148,25.41569,1.169100081,NA,NA,NA,-159.7041667,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.704_21.954","-159.688_21.938",1,NA
"2939",2939,"KAU-01616","Kauai","Kauai",2016,"7/23/16",21.951216,-159.678225,4.9,"PAV","Forereef","PACIFIC",1.33779261,200.321775,"MHI",25.28,1.22,9.835155177,0.380178675,0.03222561,0.01225149,7.731309577,0,0.145795109,461.1776081,67.23743983,0.045999148,25.41569,1.169100081,0.616789833,7.654053202,4.720942196,-159.6791667,21.95416667,-159.6875,21.9375,NA,"-159.6875_21.9375","-159.679_21.954","-159.688_21.938",1,NA
"2940",2940,"KAU-01620","Kauai","Kauai",2016,"7/26/16",22.166278,-159.725395,20.95,"PAV","Forereef","PACIFIC",1.346801314,200.274605,"MHI",25.15,1.26,9.546669741,0.34381152,0.03392271,0.011663018,7.684506539,0,0.153944191,442.4707772,68.11580588,0.046807147,25.30892,1.184638341,0.32787293,7.515258322,2.464049769,-159.7291667,22.1625,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.729_22.163","-159.729_22.146",1,NA
"2941",2941,"KAU-01632","Kauai","Kauai",2016,"7/26/16",22.185984,-159.654477,23.7,"PSC","Forereef","PACIFIC",0.334448127,200.345523,"MHI",25.13,1.24,10.01081613,0.291866697,0.03710742,0.01083042,7.759784847,0,0.156290095,394.0625224,61.58806891,0.046081034,25.23786,1.162986672,0.655400351,7.232368533,4.740096877,-159.6541667,22.1875,-159.6458333,22.1875,NA,"-159.645833333333_22.1875","-159.654_22.188","-159.646_22.188",1,NA
"2942",2942,"KAU-01637","Kauai","Kauai",2016,"7/26/16",22.165731,-159.680822,11.65,"ROB","Forereef","PACIFIC",0,200.319178,"MHI",25.13,1.24,9.835155177,NA,NA,NA,7.731309577,0,0.145795109,461.1776081,67.23743983,NA,NA,NA,0.616789833,7.654053202,4.720942196,-159.6791667,22.1625,-159.6875,22.14583333,NA,"-159.6875_22.1458333333333","-159.679_22.163","-159.688_22.146",1,NA
"2943",2943,"KAU-01638","Kauai","Kauai",2016,"7/26/16",22.162321,-159.722531,13.4,"PAV","Forereef","PACIFIC",3.010033444,200.277469,"MHI",25.15,1.26,9.36400522,0.34381152,0.03392271,0.011663018,7.622536797,0,0.154939608,427.582358,66.249443,0.046807147,25.30892,1.184638341,0.286734735,6.799912908,1.949771226,-159.7208333,22.1625,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.721_22.163","-159.729_22.146",1,NA
"2944",2944,"KAU-01639","Kauai","Kauai",2016,"7/26/16",22.159297,-159.731864,16.05,"PAV","Forereef","PACIFIC",2.348993256,200.268136,"MHI",25.19,1.25,10.01081613,0.34381152,0.03392271,0.011663018,7.759784847,0,0.156290095,394.0625224,61.58806891,0.046807147,25.30892,1.184638341,0.655400351,7.232368533,4.740096877,-159.7291667,22.1625,-159.7291667,22.14583333,NA,"-159.729166666667_22.1458333333333","-159.729_22.163","-159.729_22.146",1,NA
"2945",2945,"KAU-01642","Kauai","Kauai",2016,"7/26/16",22.080052,-159.777652,15.65,"PAV","Forereef","PACIFIC",0.336700303,200.222348,"MHI",25.23,1.25,9.541512876,0.237959993,0.02871802,0.00683374,7.615844108,0,0.17582389,426.949752,75.06796627,0.047193585,25.37781,1.197669821,0.41297685,9.110789902,3.76254531,-159.7791667,22.07916667,-159.7708333,22.0625,NA,"-159.770833333333_22.0625","-159.779_22.079","-159.771_22.062",1,NA
"2946",2946,"KAU-01646","Kauai","Kauai",2016,"7/26/16",22.046528,-159.791955,14.05,"PSC","Forereef","PACIFIC",0,200.208045,"MHI",25.28,1.25,9.515248225,0.191163702,0.02677597,0.005118594,7.743255302,0,0.029318096,480.0540009,14.07426908,0.047193585,25.37781,1.197669821,0.246902488,5.405934728,1.334738737,-159.7958333,22.04583333,-159.8125,22.0625,NA,"-159.8125_22.0625","-159.796_22.046","-159.812_22.062",1,NA
