"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","SI_LONG_360","REGION_NEW","long_bin_2.5","lat_bin_2.5","c_sst_mean","c_sst_sd","human_pop50","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"4106",4106,"PACIFIC","SAMOA","Tau",-14.25023477,-169.4620724,2015,"3/23/15",190.5379276,"SAMOA",-169.4791667,-14.27083333,28.27,1,54430,10.9046891234807,0.126760994330724,0.0228777,0.0029,144.409606933594,4.97955463536236,5,0.172586572201748,402.020738192441,69.3833811586497,0.0248391566179594,28.44664,0.706590546214708,0.177577024666493,19.4045763530642,3.44580693369093
"4107",4107,"PACIFIC","SAMOA","Tau",-14.25851491,-169.4207828,2015,"3/23/15",190.5792172,"SAMOA",-169.4375,-14.27083333,28.26,1.01,54430,10.9046891234807,0.14108177900551,0.02318574,0.00327108544675923,144.409606933594,4.97955463536236,3,0.188887754640528,397.946052560843,75.1671363362791,0.0243301743068081,28.45478,0.692309757261878,0.165326147293622,18.4331372719212,3.04747956770119
"4108",4108,"PACIFIC","SAMOA","Tau",-14.258,-169.43568,2015,"3/23/15",190.56432,"SAMOA",-169.4375,-14.27083333,28.26,1.01,0,0,0.14108177900551,0.02318574,0.00327108544675923,144.409606933594,4.97955463536236,3,0.195511725154497,397.396415980234,77.6956588585096,0.0243301743068081,28.45478,0.692309757261878,0.165432157971747,19.2539943614883,3.18522983679685
"4109",4109,"PACIFIC","SAMOA","Tau",-14.22406848,-169.5195418,2015,"3/24/15",190.4804582,"SAMOA",-169.5208333,-14.22916667,28.3,0.94,54430,10.9046891234807,0.106007286582259,0.02226342,0.00236008474424119,144.409606933594,4.97955463536236,5,0.169080678318668,404.400451157153,68.3763025940267,0.0224510997508781,28.52125,0.640333428769731,0.17060401556113,21.8672885703932,3.73064723954309
"4110",4110,"PACIFIC","SAMOA","Tau",-14.2497295,-169.4567063,2015,"3/23/15",190.5432937,"SAMOA",-169.4375,-14.22916667,28.27,1,54430,10.9046891234807,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,4,0.146001459259912,391.020812385219,57.0896092092381,0.0233754899542068,28.46449,0.665371400046621,0.185650064268039,17.888845065505,3.32106523609199
"4111",4111,"PACIFIC","SAMOA","Tau",-14.21541341,-169.5021103,2015,"3/20/15",190.4978897,"SAMOA",-169.5208333,-14.22916667,28.31,0.96,54430,10.9046891234807,0.106007286582259,0.02226342,0.00236008474424119,144.409606933594,4.97955463536236,5,0.145839235648554,385.958480224742,56.2878897480541,0.0224510997508781,28.52125,0.640333428769731,0.21788578970524,17.7842401867758,3.87493321740331
"4112",4112,"PACIFIC","SAMOA","Tau",-14.26974993,-169.496303,2015,"3/24/15",190.503697,"SAMOA",-169.4791667,-14.27083333,28.29,0.99,54430,10.9046891234807,0.126760994330724,0.0228777,0.0029,144.409606933594,4.97955463536236,3,0.169080678318668,404.400451157153,68.3763025940267,0.0248391566179594,28.44664,0.706590546214708,0.17060401556113,21.8672885703932,3.73064723954309
"4113",4113,"PACIFIC","SAMOA","Tau",-14.21482491,-169.422205,2015,"3/15/15",190.577795,"SAMOA",-169.4375,-14.22916667,28.27,1,54430,10.9046891234807,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,3,0.172586572201748,402.020738192441,69.3833811586497,0.0233754899542068,28.46449,0.665371400046621,0.177577024666493,19.4045763530642,3.44580693369093
"4114",4114,"PACIFIC","SAMOA","Tau",-14.23973886,-169.5141146,2015,"3/24/15",190.4858854,"SAMOA",-169.5208333,-14.22916667,28.29,0.99,54430,10.9046891234807,0.106007286582259,0.02226342,0.00236008474424119,144.409606933594,4.97955463536236,3,0.166582149753948,415.54248076916,69.2219597606152,0.0224510997508781,28.52125,0.640333428769731,0.174643275085283,19.3514407516867,3.37959899049337
"4115",4115,"PACIFIC","SAMOA","Tau",-14.21438889,-169.4689957,2015,"3/15/15",190.5310043,"SAMOA",-169.4791667,-14.22916667,28.3,0.96,54430,10.9046891234807,0.106531411022856,0.02233215,0.00237907545067406,144.409606933594,4.97955463536236,4,0.169080678318668,404.400451157153,68.3763025940267,0.0233885347919282,28.46741,0.665811009221085,0.17060401556113,21.8672885703932,3.73064723954309
"4116",4116,"PACIFIC","SAMOA","Tau",-14.26539738,-169.4984157,2015,"3/24/15",190.5015843,"SAMOA",-169.4791667,-14.27083333,28.29,0.99,54430,10.9046891234807,0.126760994330724,0.0228777,0.0029,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0248391566179594,28.44664,0.706590546214708,0.179781503573126,20.1932029222626,3.63036438332162
"4117",4117,"PACIFIC","SAMOA","Tau",-14.25880702,-169.5009768,2015,"3/24/15",190.4990232,"SAMOA",-169.5208333,-14.27083333,28.29,0.99,54430,10.9046891234807,0.134392438751652,0.02259387,0.0030364452901378,144.409606933594,4.97955463536236,0,0.141131352537875,387.837128316958,54.7359784837777,0.0237327618087933,28.49008,0.676148282553465,0.178034655991222,18.0585603255463,3.21504957525536
"4118",4118,"PACIFIC","SAMOA","Tau",-14.2537016,-169.4436427,2015,"3/23/15",190.5563573,"SAMOA",-169.4375,-14.27083333,28.27,1,54430,10.9046891234807,0.14108177900551,0.02318574,0.00327108544675923,144.409606933594,4.97955463536236,0,0.135408442718102,383.651817840261,51.9496951997187,0.0243301743068081,28.45478,0.692309757261878,0.170561054984099,18.2282755855877,3.10903391441874
"4119",4119,"PACIFIC","SAMOA","Tau",-14.21248318,-169.4446263,2015,"3/15/15",190.5553737,"SAMOA",-169.4375,-14.22916667,28.27,1,0,0,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,0,0.15415722674464,394.470293377469,60.8104464602153,0.0233754899542068,28.46449,0.665371400046621,0.223855033222791,17.0051223390064,3.8066822261559
"4120",4120,"PACIFIC","SAMOA","Tau",-14.24969095,-169.4502285,2015,"3/23/15",190.5497715,"SAMOA",-169.4375,-14.22916667,28.27,1,54430,10.9046891234807,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,0,0.155494115162369,401.659981170449,62.4557633682327,0.0233754899542068,28.46449,0.665371400046621,0.179662638509474,21.3774465868584,3.84072845839033
"4121",4121,"PACIFIC","SAMOA","Tau",-14.21546378,-169.4180834,2015,"3/15/15",190.5819166,"SAMOA",-169.4375,-14.22916667,28.27,1,54430,10.9046891234807,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0233754899542068,28.46449,0.665371400046621,0.174643275085283,19.3514407516867,3.37959899049337
"4122",4122,"PACIFIC","SAMOA","Tau",-14.24411648,-169.4178162,2015,"3/20/15",190.5821838,"SAMOA",-169.4375,-14.22916667,28.27,1,54430,10.9046891234807,0.117504226782597,0.02274027,0.00267207784317748,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0233754899542068,28.46449,0.665371400046621,0.174643275085283,19.3514407516867,3.37959899049337
"4123",4123,"PACIFIC","SAMOA","Tau",-14.21439995,-169.474428,2015,"3/20/15",190.525572,"SAMOA",-169.4791667,-14.22916667,28.3,0.96,54430,10.9046891234807,0.106531411022856,0.02233215,0.00237907545067406,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0233885347919282,28.46741,0.665811009221085,0.17060401556113,21.8672885703932,3.73064723954309
"4124",4124,"PACIFIC","SAMOA","Tau",-14.21257806,-169.4657847,2015,"3/20/15",190.5342153,"SAMOA",-169.4791667,-14.22916667,28.3,0.96,54430,10.9046891234807,0.106531411022856,0.02233215,0.00237907545067406,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0233885347919282,28.46741,0.665811009221085,0.165326147293622,18.4331372719212,3.04747956770119
"4125",4125,"PACIFIC","SAMOA","Tau",-14.21448209,-169.482513,2015,"3/15/15",190.517487,"SAMOA",-169.4791667,-14.22916667,28.31,0.96,54430,10.9046891234807,0.106531411022856,0.02233215,0.00237907545067406,144.409606933594,4.97955463536236,0,0.171819932541322,411.097183530582,70.6346903421521,0.0233885347919282,28.46741,0.665811009221085,0.157598750072404,18.4024637248872,2.90020528129498
"4126",4126,"PACIFIC","MARIAN","Tinian",15.0063608,145.5849428,2014,"4/10/14",145.5849428,"MARIAN",145.6041667,15.02083333,28.06,1.06,54430,10.9046891234807,0.0854858023803006,0.02172779,0.00185741756210067,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0348658517939398,28.32077,0.987427769510256,0.17060401556113,21.8672885703932,3.73064723954309
"4127",4127,"PACIFIC","MARIAN","Tinian",14.96657543,145.60918,2014,"4/10/14",145.60918,"MARIAN",145.6041667,14.97916667,28.06,1.06,54430,10.9046891234807,0.0871225829965853,0.02186868,0.00190525588832576,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0276606496121969,28.47608,0.787666871208889,0.17060401556113,21.8672885703932,3.73064723954309
"4128",4128,"PACIFIC","MARIAN","Tinian",15.07544369,145.6134634,2014,"4/10/14",145.6134634,"MARIAN",145.6041667,15.0625,28.05,1.07,54430,10.9046891234807,0.0958300702454293,0.0219882,0.00210713075057055,144.409606933594,4.97955463536236,0,0.135408442718102,383.651817840261,51.9496951997187,0.0282683272355645,28.48459,0.805211711290888,0.170561054984099,18.2282755855877,3.10903391441874
"4129",4129,"PACIFIC","MARIAN","Tinian",15.04098443,145.5945193,2014,"4/10/14",145.5945193,"MARIAN",145.6041667,15.02083333,28.11,1.05,54430,10.9046891234807,0.0854858023803006,0.02172779,0.00185741756210067,144.409606933594,4.97955463536236,0,0.177576205726984,413.075681698578,73.3524122341207,0.0348658517939398,28.32077,0.987427769510256,0.193411354539085,17.7191298054637,3.42708089692861
"4130",4130,"PACIFIC","MARIAN","Tinian",15.03077796,145.653575,2014,"4/9/14",145.653575,"MARIAN",145.6458333,15.02083333,28.0700000000001,1.09,54430,10.9046891234807,0.0912261432232203,0.02192354,0.002,144.409606933594,4.97955463536236,0,0.145839235648554,385.958480224742,56.2878897480541,0.0338631425729477,28.29475,0.958149153315913,0.21788578970524,17.7842401867758,3.87493321740331
"4131",4131,"PACIFIC","MARIAN","Tinian",15.05640688,145.6597978,2014,"4/9/14",145.6597978,"MARIAN",145.6458333,15.0625,28.06,1.09,54430,10.9046891234807,0.108173060671115,0.02218667,0.0024,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0277890546630698,28.40241,0.78927612405292,0.162731795527474,23.5413742185239,3.83093009576457
"4132",4132,"PACIFIC","MARIAN","Tinian",15.00330736,145.6742344,2014,"4/9/14",145.6742344,"MARIAN",145.6875,15.02083333,28.0700000000001,1.09,54430,10.9046891234807,0.102991654726653,0.0220558,0.00227156333832011,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0275563615874152,28.4179,0.783093927955006,0.165326147293622,18.4331372719212,3.04747956770119
"4133",4133,"PACIFIC","MARIAN","Tinian",15.06570443,145.6561236,2014,"4/9/14",145.6561236,"MARIAN",145.6458333,15.0625,28.06,1.09,54430,10.9046891234807,0.108173060671115,0.02218667,0.0024,144.409606933594,4.97955463536236,0,0.188887754640528,397.946052560843,75.1671363362791,0.0277890546630698,28.40241,0.78927612405292,0.165326147293622,18.4331372719212,3.04747956770119
"4134",4134,"PACIFIC","MARIAN","Tinian",15.07044288,145.6116064,2014,"4/10/14",145.6116064,"MARIAN",145.6041667,15.0625,28.11,1.05,54430,10.9046891234807,0.0958300702454293,0.0219882,0.00210713075057055,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0282683272355645,28.48459,0.805211711290888,0.174643275085283,19.3514407516867,3.37959899049337
"4135",4135,"PACIFIC","MARIAN","Tinian",15.02572794,145.6546628,2014,"4/9/14",145.6546628,"MARIAN",145.6458333,15.02083333,28.0700000000001,1.09,54430,10.9046891234807,0.0912261432232203,0.02192354,0.002,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0338631425729477,28.29475,0.958149153315913,0.17060401556113,21.8672885703932,3.73064723954309
"4136",4136,"PACIFIC","MARIAN","Tinian",14.94737878,145.661342,2014,"4/9/14",145.661342,"MARIAN",145.6458333,14.9375,28.06,1.09,0,0,0.103652659048039,0.0222314,0.00230434372436058,144.409606933594,4.97955463536236,0,0.15415722674464,394.470293377469,60.8104464602153,0.0282419430801507,28.41278,0.802432115508845,0.223855033222791,17.0051223390064,3.8066822261559
"4137",4137,"PACIFIC","MARIAN","Tinian",14.98373897,145.6084071,2014,"4/10/14",145.6084071,"MARIAN",145.6041667,14.97916667,28.06,1.06,54430,10.9046891234807,0.0871225829965853,0.02186868,0.00190525588832576,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0276606496121969,28.47608,0.787666871208889,0.174643275085283,19.3514407516867,3.37959899049337
"4138",4138,"PACIFIC","MARIAN","Tinian",15.06238494,145.6053006,2014,"4/10/14",145.6053006,"MARIAN",145.6041667,15.0625,28.11,1.05,54430,10.9046891234807,0.0958300702454293,0.0219882,0.00210713075057055,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0282683272355645,28.48459,0.805211711290888,0.174643275085283,19.3514407516867,3.37959899049337
"4139",4139,"PACIFIC","MARIAN","Tinian",15.01999808,145.658235,2014,"4/9/14",145.658235,"MARIAN",145.6458333,15.02083333,28.0700000000001,1.09,54430,10.9046891234807,0.0912261432232203,0.02192354,0.002,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0338631425729477,28.29475,0.958149153315913,0.162731795527474,23.5413742185239,3.83093009576457
"4140",4140,"PACIFIC","MARIAN","Tinian",15.0382785,145.5921675,2014,"4/10/14",145.5921675,"MARIAN",145.6041667,15.02083333,28.11,1.05,54430,10.9046891234807,0.0854858023803006,0.02172779,0.00185741756210067,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0348658517939398,28.32077,0.987427769510256,0.17060401556113,21.8672885703932,3.73064723954309
"4141",4141,"PACIFIC","MARIAN","Tinian",14.95481151,145.6276802,2014,"4/10/14",145.6276802,"MARIAN",145.6458333,14.9375,NA,NA,54430,10.9046891234807,0.103652659048039,0.0222314,0.00230434372436058,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0282419430801507,28.41278,0.802432115508845,0.177577024666493,19.4045763530642,3.44580693369093
"4142",4142,"PACIFIC","MARIAN","Tinian",15.01219645,145.5864342,2014,"4/10/14",145.5864342,"MARIAN",145.6041667,15.02083333,NA,NA,54430,10.9046891234807,0.0854858023803006,0.02172779,0.00185741756210067,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0348658517939398,28.32077,0.987427769510256,0.174643275085283,19.3514407516867,3.37959899049337
"4143",4143,"PACIFIC","MARIAN","Tinian",14.93494389,145.6517232,2014,"4/9/14",145.6517232,"MARIAN",145.6458333,14.9375,28.06,1.09,54430,10.9046891234807,0.103652659048039,0.0222314,0.00230434372436058,144.409606933594,4.97955463536236,0,0.178741985579805,374.837537886152,66.9992057916163,0.0282419430801507,28.41278,0.802432115508845,0.161942339244411,22.3571305539282,3.62056602069582
"4144",4144,"PACIFIC","MARIAN","Tinian",14.99212204,145.6708277,2014,"4/9/14",145.6708277,"MARIAN",145.6875,14.97916667,28.08,1.11,54430,10.9046891234807,0.104265549916952,0.02210072,0.00230434372436058,144.409606933594,4.97955463536236,0,0.171819932541322,411.097183530582,70.6346903421521,0.0280275035188968,28.4527,0.797458149372116,0.157598750072404,18.4024637248872,2.90020528129498
"4145",4145,"PACIFIC","SAMOA","Tutuila",-14.30696022,-170.6876789,2015,"3/12/15",189.3123211,"SAMOA",-170.6875,-14.3125,28.21,1.03,54430,10.9046891234807,0.194789277974569,0.02642761,0.0051478150704935,144.409606933594,4.97955463536236,0,0.155494115162369,401.659981170449,62.4557633682327,0.0289015044833748,28.3643,0.819770943617789,0.179662638509474,21.3774465868584,3.84072845839033
"4146",4146,"PACIFIC","SAMOA","Tutuila",-14.31085831,-170.6423921,2015,"3/7/15",189.3576079,"SAMOA",-170.6458333,-14.3125,28.19,1.04,54430,10.9046891234807,0.239965619202406,0.02761107,0.00662570750939098,144.409606933594,4.97955463536236,0,0.144332234785627,379.991546136707,54.8450290535566,0.0245409419264008,28.41913,0.697432218928836,0.197020667684525,19.5808433868171,3.85783083789682
"4147",4147,"PACIFIC","SAMOA","Tutuila",-14.2833194,-170.6064807,2015,"2/28/15",189.3935193,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.145839235648554,385.958480224742,56.2878897480541,0.0277417070523805,28.29184,0.784863937252821,0.21788578970524,17.7842401867758,3.87493321740331
"4148",4148,"PACIFIC","SAMOA","Tutuila",-14.28800253,-170.7806056,2015,"3/4/15",189.2193944,"SAMOA",-170.7708333,-14.27083333,28.3200000000001,0.93,54430,10.9046891234807,0.156189883954572,0.02429564,0.00379473319220206,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0242403101021983,28.57196,0.692593170627606,0.174643275085283,19.3514407516867,3.37959899049337
"4149",4149,"PACIFIC","SAMOA","Tutuila",-14.25567378,-170.5938797,2015,"3/3/15",189.4061203,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0277417070523805,28.29184,0.784863937252821,0.17060401556113,21.8672885703932,3.73064723954309
"4150",4150,"PACIFIC","SAMOA","Tutuila",-14.25738696,-170.5882545,2015,"2/27/15",189.4117455,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.171819932541322,411.097183530582,70.6346903421521,0.0277417070523805,28.29184,0.784863937252821,0.157598750072404,18.4024637248872,2.90020528129498
"4151",4151,"PACIFIC","SAMOA","Tutuila",-14.27832395,-170.5359025,2015,"3/28/15",189.4640975,"SAMOA",-170.5208333,-14.27083333,28.18,0.97,54430,10.9046891234807,0.198886905995316,0.02568704,0.00510881590977792,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0237866839408348,28.42659,0.676174311845696,0.17060401556113,21.8672885703932,3.73064723954309
"4152",4152,"PACIFIC","SAMOA","Tutuila",-14.27857289,-170.5488229,2015,"3/28/15",189.4511771,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0261844221566323,28.24272,0.739519303331563,0.174643275085283,19.3514407516867,3.37959899049337
"4153",4153,"PACIFIC","SAMOA","Tutuila",-14.28394234,-170.5452819,2015,"3/28/15",189.4547181,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0261844221566323,28.24272,0.739519303331563,0.174643275085283,19.3514407516867,3.37959899049337
"4154",4154,"PACIFIC","SAMOA","Tutuila",-14.32290922,-170.697461,2015,"2/26/15",189.302539,"SAMOA",-170.6875,-14.3125,28.19,1,54430,10.9046891234807,0.194789277974569,0.02642761,0.0051478150704935,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0289015044833748,28.3643,0.819770943617789,0.17060401556113,21.8672885703932,3.73064723954309
"4155",4155,"PACIFIC","SAMOA","Tutuila",-14.27295358,-170.5678814,2015,"3/2/15",189.4321186,"SAMOA",-170.5625,-14.27083333,28.17,0.95,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.214239712827417,443.207402006785,94.9526265289194,0.0261844221566323,28.24272,0.739519303331563,0.171693370038908,19.2983051503092,3.31339104729581
"4156",4156,"PACIFIC","SAMOA","Tutuila",-14.27826268,-170.7388318,2015,"3/4/15",189.2611682,"SAMOA",-170.7291667,-14.27083333,28.33,0.93,54430,10.9046891234807,0.1549795884634,0.02490684,0.00386005181312376,144.409606933594,4.97955463536236,0,0.146001459259912,391.020812385219,57.0896092092381,0.0252889598467289,28.54275,0.72181645866522,0.185650064268039,17.888845065505,3.32106523609199
"4157",4157,"PACIFIC","SAMOA","Tutuila",-14.30076188,-170.8233131,2015,"3/1/15",189.1766869,"SAMOA",-170.8125,-14.3125,28.31,0.95,54430,10.9046891234807,0.142072181982258,0.02508377,0.00356370593624109,144.409606933594,4.97955463536236,0,0.155494115162369,401.659981170449,62.4557633682327,0.0276190551587228,28.46385,0.786144643179612,0.179662638509474,21.3774465868584,3.84072845839033
"4158",4158,"PACIFIC","SAMOA","Tutuila",-14.29233262,-170.7932891,2015,"3/4/15",189.2067109,"SAMOA",-170.8125,-14.3125,28.3200000000001,0.93,54430,10.9046891234807,0.142072181982258,0.02508377,0.00356370593624109,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0276190551587228,28.46385,0.786144643179612,0.174643275085283,19.3514407516867,3.37959899049337
"4159",4159,"PACIFIC","SAMOA","Tutuila",-14.2546475,-170.6077499,2015,"2/27/15",189.3922501,"SAMOA",-170.6041667,-14.27083333,28.17,0.95,54430,10.9046891234807,0.186875635320615,0.02680922,0.00500999001995014,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0277417070523805,28.29184,0.784863937252821,0.174643275085283,19.3514407516867,3.37959899049337
"4160",4160,"PACIFIC","SAMOA","Tutuila",-14.36394006,-170.7681318,2015,"2/17/15",189.2318682,"SAMOA",-170.7708333,-14.35416667,28.23,0.96,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0278693650309242,28.38312,0.791019531996524,0.174643275085283,19.3514407516867,3.37959899049337
"4161",4161,"PACIFIC","SAMOA","Tutuila",-14.36688571,-170.7626392,2015,"2/17/15",189.2373608,"SAMOA",-170.7708333,-14.35416667,28.17,1,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0278693650309242,28.38312,0.791019531996524,0.177577024666493,19.4045763530642,3.44580693369093
"4162",4162,"PACIFIC","SAMOA","Tutuila",-14.28632355,-170.5460188,2015,"3/29/15",189.4539812,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0261844221566323,28.24272,0.739519303331563,0.177577024666493,19.4045763530642,3.44580693369093
"4163",4163,"PACIFIC","SAMOA","Tutuila",-14.33112072,-170.6963373,2015,"3/7/15",189.3036627,"SAMOA",-170.6875,-14.3125,28.19,1,54430,10.9046891234807,0.194789277974569,0.02642761,0.0051478150704935,144.409606933594,4.97955463536236,0,0.163195762221512,407.856178124043,66.5603998657061,0.0289015044833748,28.3643,0.819770943617789,0.190618239241407,18.5191172741319,3.53008152710014
"4164",4164,"PACIFIC","SAMOA","Tutuila",-14.29553208,-170.5602007,2015,"3/2/15",189.4397993,"SAMOA",-170.5625,-14.3125,28.18,0.99,54430,10.9046891234807,0.182854585006529,0.02565107,0.00469041575982343,144.409606933594,4.97955463536236,0,0.180827909856973,378.586426251473,68.4589921592748,0.0245428363388605,28.40456,0.697128467357344,0.163557122556213,20.8055624577082,3.40289792874633
"4165",4165,"PACIFIC","SAMOA","Tutuila",-14.28764462,-170.7819871,2015,"3/1/15",189.2180129,"SAMOA",-170.7708333,-14.27083333,28.3200000000001,0.93,54430,10.9046891234807,0.156189883954572,0.02429564,0.00379473319220206,144.409606933594,4.97955463536236,0,0.135408442718102,383.651817840261,51.9496951997187,0.0242403101021983,28.57196,0.692593170627606,0.170561054984099,18.2282755855877,3.10903391441874
"4166",4166,"PACIFIC","SAMOA","Tutuila",-14.31777346,-170.8378196,2015,"3/1/15",189.1621804,"SAMOA",-170.8541667,-14.3125,28.31,0.95,54430,10.9046891234807,0.15863313234237,0.02545071,0.00403732584763727,144.409606933594,4.97955463536236,0,0.141131352537875,387.837128316958,54.7359784837777,0.0237352677034606,28.5367,0.677326213873345,0.178034655991222,18.0585603255463,3.21504957525536
"4167",4167,"PACIFIC","SAMOA","Tutuila",-14.25527698,-170.6526074,2015,"2/27/15",189.3473926,"SAMOA",-170.6458333,-14.27083333,28.24,0.95,54430,10.9046891234807,0.170275074048423,0.02735765,0.00465832587954085,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0382002112837973,28.24121,1.07882018891009,0.174643275085283,19.3514407516867,3.37959899049337
"4168",4168,"PACIFIC","SAMOA","Tutuila",-14.24734971,-170.5718698,2015,"3/3/15",189.4281302,"SAMOA",-170.5625,-14.22916667,28.17,0.95,54430,10.9046891234807,0.189218785057797,0.026169,0.00495166638617749,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0241989579865661,28.47538,0.689074524271504,0.174643275085283,19.3514407516867,3.37959899049337
"4169",4169,"PACIFIC","SAMOA","Tutuila",-14.36267448,-170.7632905,2015,"3/5/15",189.2367095,"SAMOA",-170.7708333,-14.35416667,28.23,0.96,54430,10.9046891234807,0.154505489158022,0.02539899,0.00392428337406972,144.409606933594,4.97955463536236,0,0.169100935658262,453.604257106781,76.7049042953274,0.0278693650309242,28.38312,0.791019531996524,0.162731795527474,23.5413742185239,3.83093009576457
"4170",4170,"PACIFIC","SAMOA","Tutuila",-14.27851958,-170.5497621,2015,"3/29/15",189.4502379,"SAMOA",-170.5625,-14.27083333,28.18,0.97,54430,10.9046891234807,0.172726049251141,0.02614913,0.00451663591625449,144.409606933594,4.97955463536236,0,0.169080678318668,404.400451157153,68.3763025940267,0.0261844221566323,28.24272,0.739519303331563,0.17060401556113,21.8672885703932,3.73064723954309
"4171",4171,"PACIFIC","SAMOA","Tutuila",-14.33712937,-170.7089822,2015,"2/26/15",189.2910178,"SAMOA",-170.7291667,-14.35416667,28.19,1,54430,10.9046891234807,0.163407679940755,0.02552714,0.00417133072292284,144.409606933594,4.97955463536236,0,0.166582149753948,415.54248076916,69.2219597606152,0.0274655651032114,28.37041,0.779209342859799,0.174643275085283,19.3514407516867,3.37959899049337
"4172",4172,"PACIFIC","SAMOA","Tutuila",-14.29523444,-170.5671001,2015,"3/2/15",189.4328999,"SAMOA",-170.5625,-14.3125,28.18,1.01,54430,10.9046891234807,0.182854585006529,0.02565107,0.00469041575982343,144.409606933594,4.97955463536236,0,0.172586572201748,402.020738192441,69.3833811586497,0.0245428363388605,28.40456,0.697128467357344,0.177577024666493,19.4045763530642,3.44580693369093
"4173",4173,"PACIFIC","SAMOA","Tutuila",-14.29868678,-170.8164448,2015,"3/4/15",189.1835552,"SAMOA",-170.8125,-14.3125,28.31,0.95,54430,10.9046891234807,0.142072181982258,0.02508377,0.00356370593624109,144.409606933594,4.97955463536236,0,0.164626286171323,402.339323451335,66.2356286004758,0.0276190551587228,28.46385,0.786144643179612,0.179781503573126,20.1932029222626,3.63036438332162
