"","n_cells_null","n_cells_sum","scale","null_percentage"
"14664",15,85,"Region",17.6470588235294
"14665",17,85,"Region",20
"14666",9,85,"Region",10.5882352941176
"14667",14,85,"Region",16.4705882352941
"14668",15,85,"Region",17.6470588235294
"14669",10,85,"Region",11.7647058823529
"14670",18,85,"Region",21.1764705882353
"14671",7,85,"Region",8.23529411764706
"14672",10,85,"Region",11.7647058823529
"14673",11,85,"Region",12.9411764705882
"14674",6,85,"Region",7.05882352941176
"14675",10,85,"Region",11.7647058823529
"14676",9,85,"Region",10.5882352941176
"14677",19,85,"Region",22.3529411764706
"14678",10,85,"Region",11.7647058823529
"14679",14,85,"Region",16.4705882352941
"14680",6,85,"Region",7.05882352941176
"14681",9,85,"Region",10.5882352941176
"14682",11,85,"Region",12.9411764705882
"14683",11,85,"Region",12.9411764705882
"14684",9,85,"Region",10.5882352941176
"14685",11,85,"Region",12.9411764705882
"14686",10,85,"Region",11.7647058823529
"14687",19,85,"Region",22.3529411764706
"14688",10,85,"Region",11.7647058823529
"14689",5,85,"Region",5.88235294117647
"14690",8,85,"Region",9.41176470588235
"14691",8,85,"Region",9.41176470588235
"14692",15,85,"Region",17.6470588235294
"14693",16,85,"Region",18.8235294117647
"14694",15,85,"Region",17.6470588235294
"14695",8,85,"Region",9.41176470588235
"14696",15,85,"Region",17.6470588235294
"14697",9,85,"Region",10.5882352941176
"14698",11,85,"Region",12.9411764705882
"14699",10,85,"Region",11.7647058823529
"14700",16,85,"Region",18.8235294117647
"14701",20,85,"Region",23.5294117647059
"14702",18,85,"Region",21.1764705882353
"14703",6,85,"Region",7.05882352941176
"14704",15,85,"Region",17.6470588235294
"14705",13,85,"Region",15.2941176470588
"14706",15,85,"Region",17.6470588235294
"14707",7,85,"Region",8.23529411764706
"14708",11,85,"Region",12.9411764705882
"14709",12,85,"Region",14.1176470588235
"14710",13,85,"Region",15.2941176470588
"14711",13,85,"Region",15.2941176470588
"14712",14,85,"Region",16.4705882352941
"14713",11,85,"Region",12.9411764705882
"14714",15,85,"Region",17.6470588235294
"14715",11,85,"Region",12.9411764705882
"14716",14,85,"Region",16.4705882352941
"14717",9,85,"Region",10.5882352941176
"14718",16,85,"Region",18.8235294117647
"14719",15,85,"Region",17.6470588235294
"14720",12,85,"Region",14.1176470588235
"14721",7,85,"Region",8.23529411764706
"14722",11,85,"Region",12.9411764705882
"14723",9,85,"Region",10.5882352941176
"14724",11,85,"Region",12.9411764705882
"14725",13,85,"Region",15.2941176470588
"14726",9,85,"Region",10.5882352941176
"14727",10,85,"Region",11.7647058823529
"14728",20,85,"Region",23.5294117647059
"14729",14,85,"Region",16.4705882352941
"14730",15,85,"Region",17.6470588235294
"14731",17,85,"Region",20
"14732",11,85,"Region",12.9411764705882
"14733",12,85,"Region",14.1176470588235
"14734",5,85,"Region",5.88235294117647
"14735",8,85,"Region",9.41176470588235
"14736",18,85,"Region",21.1764705882353
"14737",12,85,"Region",14.1176470588235
"14738",9,85,"Region",10.5882352941176
"14739",9,85,"Region",10.5882352941176
"14740",10,85,"Region",11.7647058823529
"14741",14,85,"Region",16.4705882352941
"14742",15,85,"Region",17.6470588235294
"14743",8,85,"Region",9.41176470588235
"14744",14,85,"Region",16.4705882352941
"14745",10,85,"Region",11.7647058823529
"14746",15,85,"Region",17.6470588235294
"14747",11,85,"Region",12.9411764705882
"14748",14,85,"Region",16.4705882352941
"14749",9,85,"Region",10.5882352941176
"14750",15,85,"Region",17.6470588235294
"14751",10,85,"Region",11.7647058823529
"14752",12,85,"Region",14.1176470588235
"14753",6,85,"Region",7.05882352941176
"14754",14,85,"Region",16.4705882352941
"14755",13,85,"Region",15.2941176470588
"14756",7,85,"Region",8.23529411764706
"14757",8,85,"Region",9.41176470588235
"14758",14,85,"Region",16.4705882352941
"14759",13,85,"Region",15.2941176470588
"14760",19,85,"Region",22.3529411764706
"14761",7,85,"Region",8.23529411764706
"14762",15,85,"Region",17.6470588235294
"14763",12,85,"Region",14.1176470588235
"14764",12,85,"Region",14.1176470588235
"14765",16,85,"Region",18.8235294117647
"14766",13,85,"Region",15.2941176470588
"14767",9,85,"Region",10.5882352941176
"14768",19,85,"Region",22.3529411764706
"14769",13,85,"Region",15.2941176470588
"14770",10,85,"Region",11.7647058823529
"14771",13,85,"Region",15.2941176470588
"14772",22,85,"Region",25.8823529411765
"14773",17,85,"Region",20
"14774",18,85,"Region",21.1764705882353
"14775",16,85,"Region",18.8235294117647
"14776",10,85,"Region",11.7647058823529
"14777",17,85,"Region",20
"14778",10,85,"Region",11.7647058823529
"14779",20,85,"Region",23.5294117647059
"14780",13,85,"Region",15.2941176470588
"14781",12,85,"Region",14.1176470588235
"14782",14,85,"Region",16.4705882352941
"14783",14,85,"Region",16.4705882352941
"14784",9,85,"Region",10.5882352941176
"14785",13,85,"Region",15.2941176470588
"14786",12,85,"Region",14.1176470588235
"14787",14,85,"Region",16.4705882352941
"14788",13,85,"Region",15.2941176470588
"14789",7,85,"Region",8.23529411764706
"14790",13,85,"Region",15.2941176470588
"14791",15,85,"Region",17.6470588235294
"14792",15,85,"Region",17.6470588235294
"14793",15,85,"Region",17.6470588235294
"14794",16,85,"Region",18.8235294117647
"14795",11,85,"Region",12.9411764705882
"14796",11,85,"Region",12.9411764705882
"14797",9,85,"Region",10.5882352941176
"14798",12,85,"Region",14.1176470588235
"14799",11,85,"Region",12.9411764705882
"14800",14,85,"Region",16.4705882352941
"14801",12,85,"Region",14.1176470588235
"14802",11,85,"Region",12.9411764705882
"14803",6,85,"Region",7.05882352941176
"14804",14,85,"Region",16.4705882352941
"14805",14,85,"Region",16.4705882352941
"14806",8,85,"Region",9.41176470588235
"14807",11,85,"Region",12.9411764705882
"14808",15,85,"Region",17.6470588235294
"14809",17,85,"Region",20
"14810",13,85,"Region",15.2941176470588
"14811",11,85,"Region",12.9411764705882
"14812",15,85,"Region",17.6470588235294
"14813",6,85,"Region",7.05882352941176
"14814",9,85,"Region",10.5882352941176
"14815",9,85,"Region",10.5882352941176
"14816",12,85,"Region",14.1176470588235
"14817",9,85,"Region",10.5882352941176
"14818",11,85,"Region",12.9411764705882
"14819",12,85,"Region",14.1176470588235
"14820",15,85,"Region",17.6470588235294
"14821",15,85,"Region",17.6470588235294
"14822",8,85,"Region",9.41176470588235
"14823",10,85,"Region",11.7647058823529
"14824",10,85,"Region",11.7647058823529
"14825",12,85,"Region",14.1176470588235
"14826",13,85,"Region",15.2941176470588
"14827",11,85,"Region",12.9411764705882
"14828",19,85,"Region",22.3529411764706
"14829",11,85,"Region",12.9411764705882
"14830",14,85,"Region",16.4705882352941
"14831",12,85,"Region",14.1176470588235
"14832",9,85,"Region",10.5882352941176
"14833",16,85,"Region",18.8235294117647
"14834",14,85,"Region",16.4705882352941
"14835",14,85,"Region",16.4705882352941
"14836",8,85,"Region",9.41176470588235
"14837",6,85,"Region",7.05882352941176
"14838",7,85,"Region",8.23529411764706
"14839",8,85,"Region",9.41176470588235
"14840",10,85,"Region",11.7647058823529
"14841",12,85,"Region",14.1176470588235
"14842",10,85,"Region",11.7647058823529
"14843",14,85,"Region",16.4705882352941
"14844",13,85,"Region",15.2941176470588
"14845",14,85,"Region",16.4705882352941
"14846",12,85,"Region",14.1176470588235
"14847",9,85,"Region",10.5882352941176
"14848",11,85,"Region",12.9411764705882
"14849",15,85,"Region",17.6470588235294
"14850",11,85,"Region",12.9411764705882
"14851",15,85,"Region",17.6470588235294
"14852",9,85,"Region",10.5882352941176
"14853",10,85,"Region",11.7647058823529
"14854",14,85,"Region",16.4705882352941
"14855",10,85,"Region",11.7647058823529
"14856",14,85,"Region",16.4705882352941
"14857",7,85,"Region",8.23529411764706
"14858",13,85,"Region",15.2941176470588
"14859",15,85,"Region",17.6470588235294
"14860",11,85,"Region",12.9411764705882
"14861",20,85,"Region",23.5294117647059
"14862",12,85,"Region",14.1176470588235
"14863",18,85,"Region",21.1764705882353
"14864",13,85,"Region",15.2941176470588
"14865",8,85,"Region",9.41176470588235
"14866",14,85,"Region",16.4705882352941
"14867",10,85,"Region",11.7647058823529
"14868",7,85,"Region",8.23529411764706
"14869",12,85,"Region",14.1176470588235
"14870",12,85,"Region",14.1176470588235
"14871",14,85,"Region",16.4705882352941
"14872",13,85,"Region",15.2941176470588
"14873",14,85,"Region",16.4705882352941
"14874",10,85,"Region",11.7647058823529
"14875",11,85,"Region",12.9411764705882
"14876",11,85,"Region",12.9411764705882
"14877",10,85,"Region",11.7647058823529
"14878",13,85,"Region",15.2941176470588
"14879",9,85,"Region",10.5882352941176
"14880",13,85,"Region",15.2941176470588
"14881",16,85,"Region",18.8235294117647
"14882",7,85,"Region",8.23529411764706
"14883",12,85,"Region",14.1176470588235
"14884",11,85,"Region",12.9411764705882
"14885",15,85,"Region",17.6470588235294
"14886",17,85,"Region",20
"14887",11,85,"Region",12.9411764705882
"14888",11,85,"Region",12.9411764705882
"14889",10,85,"Region",11.7647058823529
"14890",13,85,"Region",15.2941176470588
"14891",15,85,"Region",17.6470588235294
"14892",16,85,"Region",18.8235294117647
"14893",12,85,"Region",14.1176470588235
"14894",14,85,"Region",16.4705882352941
"14895",19,85,"Region",22.3529411764706
"14896",15,85,"Region",17.6470588235294
"14897",10,85,"Region",11.7647058823529
"14898",17,85,"Region",20
"14899",9,85,"Region",10.5882352941176
"14900",7,85,"Region",8.23529411764706
"14901",10,85,"Region",11.7647058823529
"14902",15,85,"Region",17.6470588235294
"14903",15,85,"Region",17.6470588235294
"14904",11,85,"Region",12.9411764705882
"14905",13,85,"Region",15.2941176470588
"14906",17,85,"Region",20
"14907",15,85,"Region",17.6470588235294
"14908",8,85,"Region",9.41176470588235
"14909",15,85,"Region",17.6470588235294
"14910",11,85,"Region",12.9411764705882
"14911",10,85,"Region",11.7647058823529
"14912",10,85,"Region",11.7647058823529
"14913",10,85,"Region",11.7647058823529
"14914",16,85,"Region",18.8235294117647
"14915",11,85,"Region",12.9411764705882
"14916",16,85,"Region",18.8235294117647
"14917",16,85,"Region",18.8235294117647
"14918",16,85,"Region",18.8235294117647
"14919",17,85,"Region",20
"14920",11,85,"Region",12.9411764705882
"14921",10,85,"Region",11.7647058823529
"14922",15,85,"Region",17.6470588235294
"14923",14,85,"Region",16.4705882352941
"14924",12,85,"Region",14.1176470588235
"14925",11,85,"Region",12.9411764705882
"14926",17,85,"Region",20
"14927",10,85,"Region",11.7647058823529
"14928",9,85,"Region",10.5882352941176
"14929",8,85,"Region",9.41176470588235
"14930",11,85,"Region",12.9411764705882
"14931",15,85,"Region",17.6470588235294
"14932",11,85,"Region",12.9411764705882
"14933",13,85,"Region",15.2941176470588
"14934",13,85,"Region",15.2941176470588
"14935",14,85,"Region",16.4705882352941
"14936",11,85,"Region",12.9411764705882
"14937",11,85,"Region",12.9411764705882
"14938",13,85,"Region",15.2941176470588
"14939",12,85,"Region",14.1176470588235
"14940",15,85,"Region",17.6470588235294
"14941",16,85,"Region",18.8235294117647
"14942",16,85,"Region",18.8235294117647
"14943",10,85,"Region",11.7647058823529
"14944",14,85,"Region",16.4705882352941
"14945",19,85,"Region",22.3529411764706
"14946",16,85,"Region",18.8235294117647
"14947",8,85,"Region",9.41176470588235
"14948",13,85,"Region",15.2941176470588
"14949",6,85,"Region",7.05882352941176
"14950",17,85,"Region",20
"14951",13,85,"Region",15.2941176470588
"14952",9,85,"Region",10.5882352941176
"14953",8,85,"Region",9.41176470588235
"14954",13,85,"Region",15.2941176470588
"14955",12,85,"Region",14.1176470588235
"14956",10,85,"Region",11.7647058823529
"14957",15,85,"Region",17.6470588235294
"14958",12,85,"Region",14.1176470588235
"14959",10,85,"Region",11.7647058823529
"14960",7,85,"Region",8.23529411764706
"14961",19,85,"Region",22.3529411764706
"14962",10,85,"Region",11.7647058823529
"14963",11,85,"Region",12.9411764705882
"14964",10,85,"Region",11.7647058823529
"14965",9,85,"Region",10.5882352941176
"14966",15,85,"Region",17.6470588235294
"14967",10,85,"Region",11.7647058823529
"14968",16,85,"Region",18.8235294117647
"14969",13,85,"Region",15.2941176470588
"14970",5,85,"Region",5.88235294117647
"14971",10,85,"Region",11.7647058823529
"14972",15,85,"Region",17.6470588235294
"14973",12,85,"Region",14.1176470588235
"14974",10,85,"Region",11.7647058823529
"14975",9,85,"Region",10.5882352941176
"14976",8,85,"Region",9.41176470588235
"14977",12,85,"Region",14.1176470588235
"14978",13,85,"Region",15.2941176470588
"14979",11,85,"Region",12.9411764705882
"14980",13,85,"Region",15.2941176470588
"14981",13,85,"Region",15.2941176470588
"14982",10,85,"Region",11.7647058823529
"14983",17,85,"Region",20
"14984",15,85,"Region",17.6470588235294
"14985",12,85,"Region",14.1176470588235
"14986",11,85,"Region",12.9411764705882
"14987",18,85,"Region",21.1764705882353
"14988",9,85,"Region",10.5882352941176
"14989",9,85,"Region",10.5882352941176
"14990",9,85,"Region",10.5882352941176
"14991",11,85,"Region",12.9411764705882
"14992",10,85,"Region",11.7647058823529
"14993",15,85,"Region",17.6470588235294
"14994",10,85,"Region",11.7647058823529
"14995",9,85,"Region",10.5882352941176
"14996",11,85,"Region",12.9411764705882
"14997",17,85,"Region",20
"14998",11,85,"Region",12.9411764705882
"14999",12,85,"Region",14.1176470588235
"15000",13,85,"Region",15.2941176470588
"15001",14,75,"Sub-region",18.6666666666667
"15002",12,75,"Sub-region",16
"15003",9,75,"Sub-region",12
"15004",7,75,"Sub-region",9.33333333333333
"15005",10,75,"Sub-region",13.3333333333333
"15006",12,75,"Sub-region",16
"15007",9,75,"Sub-region",12
"15008",8,75,"Sub-region",10.6666666666667
"15009",13,75,"Sub-region",17.3333333333333
"15010",10,75,"Sub-region",13.3333333333333
"15011",10,75,"Sub-region",13.3333333333333
"15012",11,75,"Sub-region",14.6666666666667
"15013",13,75,"Sub-region",17.3333333333333
"15014",13,75,"Sub-region",17.3333333333333
"15015",12,75,"Sub-region",16
"15016",9,75,"Sub-region",12
"15017",13,75,"Sub-region",17.3333333333333
"15018",9,75,"Sub-region",12
"15019",15,75,"Sub-region",20
"15020",9,75,"Sub-region",12
"15021",13,75,"Sub-region",17.3333333333333
"15022",7,75,"Sub-region",9.33333333333333
"15023",9,75,"Sub-region",12
"15024",4,75,"Sub-region",5.33333333333333
"15025",12,75,"Sub-region",16
"15026",15,75,"Sub-region",20
"15027",16,75,"Sub-region",21.3333333333333
"15028",9,75,"Sub-region",12
"15029",8,75,"Sub-region",10.6666666666667
"15030",9,75,"Sub-region",12
"15031",9,75,"Sub-region",12
"15032",12,75,"Sub-region",16
"15033",9,75,"Sub-region",12
"15034",9,75,"Sub-region",12
"15035",7,75,"Sub-region",9.33333333333333
"15036",8,75,"Sub-region",10.6666666666667
"15037",7,75,"Sub-region",9.33333333333333
"15038",10,75,"Sub-region",13.3333333333333
"15039",10,75,"Sub-region",13.3333333333333
"15040",12,75,"Sub-region",16
"15041",8,75,"Sub-region",10.6666666666667
"15042",14,75,"Sub-region",18.6666666666667
"15043",13,75,"Sub-region",17.3333333333333
"15044",8,75,"Sub-region",10.6666666666667
"15045",8,75,"Sub-region",10.6666666666667
"15046",9,75,"Sub-region",12
"15047",17,75,"Sub-region",22.6666666666667
"15048",10,75,"Sub-region",13.3333333333333
"15049",13,75,"Sub-region",17.3333333333333
"15050",9,75,"Sub-region",12
"15051",6,75,"Sub-region",8
"15052",11,75,"Sub-region",14.6666666666667
"15053",8,75,"Sub-region",10.6666666666667
"15054",14,75,"Sub-region",18.6666666666667
"15055",7,75,"Sub-region",9.33333333333333
"15056",7,75,"Sub-region",9.33333333333333
"15057",14,75,"Sub-region",18.6666666666667
"15058",12,75,"Sub-region",16
"15059",10,75,"Sub-region",13.3333333333333
"15060",8,75,"Sub-region",10.6666666666667
"15061",12,75,"Sub-region",16
"15062",6,75,"Sub-region",8
"15063",8,75,"Sub-region",10.6666666666667
"15064",15,75,"Sub-region",20
"15065",10,75,"Sub-region",13.3333333333333
"15066",13,75,"Sub-region",17.3333333333333
"15067",11,75,"Sub-region",14.6666666666667
"15068",8,75,"Sub-region",10.6666666666667
"15069",13,75,"Sub-region",17.3333333333333
"15070",9,75,"Sub-region",12
"15071",15,75,"Sub-region",20
"15072",14,75,"Sub-region",18.6666666666667
"15073",10,75,"Sub-region",13.3333333333333
"15074",9,75,"Sub-region",12
"15075",11,75,"Sub-region",14.6666666666667
"15076",12,75,"Sub-region",16
"15077",15,75,"Sub-region",20
"15078",10,75,"Sub-region",13.3333333333333
"15079",11,75,"Sub-region",14.6666666666667
"15080",10,75,"Sub-region",13.3333333333333
"15081",11,75,"Sub-region",14.6666666666667
"15082",10,75,"Sub-region",13.3333333333333
"15083",16,75,"Sub-region",21.3333333333333
"15084",12,75,"Sub-region",16
"15085",10,75,"Sub-region",13.3333333333333
"15086",7,75,"Sub-region",9.33333333333333
"15087",9,75,"Sub-region",12
"15088",11,75,"Sub-region",14.6666666666667
"15089",15,75,"Sub-region",20
"15090",10,75,"Sub-region",13.3333333333333
"15091",10,75,"Sub-region",13.3333333333333
"15092",11,75,"Sub-region",14.6666666666667
"15093",5,75,"Sub-region",6.66666666666667
"15094",11,75,"Sub-region",14.6666666666667
"15095",10,75,"Sub-region",13.3333333333333
"15096",8,75,"Sub-region",10.6666666666667
"15097",14,75,"Sub-region",18.6666666666667
"15098",11,75,"Sub-region",14.6666666666667
"15099",8,75,"Sub-region",10.6666666666667
"15100",12,75,"Sub-region",16
"15101",12,75,"Sub-region",16
"15102",5,75,"Sub-region",6.66666666666667
"15103",4,75,"Sub-region",5.33333333333333
"15104",13,75,"Sub-region",17.3333333333333
"15105",6,75,"Sub-region",8
"15106",14,75,"Sub-region",18.6666666666667
"15107",7,75,"Sub-region",9.33333333333333
"15108",11,75,"Sub-region",14.6666666666667
"15109",16,75,"Sub-region",21.3333333333333
"15110",8,75,"Sub-region",10.6666666666667
"15111",9,75,"Sub-region",12
"15112",12,75,"Sub-region",16
"15113",9,75,"Sub-region",12
"15114",9,75,"Sub-region",12
"15115",11,75,"Sub-region",14.6666666666667
"15116",14,75,"Sub-region",18.6666666666667
"15117",16,75,"Sub-region",21.3333333333333
"15118",14,75,"Sub-region",18.6666666666667
"15119",8,75,"Sub-region",10.6666666666667
"15120",16,75,"Sub-region",21.3333333333333
"15121",9,75,"Sub-region",12
"15122",8,75,"Sub-region",10.6666666666667
"15123",8,75,"Sub-region",10.6666666666667
"15124",9,75,"Sub-region",12
"15125",5,75,"Sub-region",6.66666666666667
"15126",10,75,"Sub-region",13.3333333333333
"15127",8,75,"Sub-region",10.6666666666667
"15128",9,75,"Sub-region",12
"15129",10,75,"Sub-region",13.3333333333333
"15130",5,75,"Sub-region",6.66666666666667
"15131",12,75,"Sub-region",16
"15132",12,75,"Sub-region",16
"15133",12,75,"Sub-region",16
"15134",5,75,"Sub-region",6.66666666666667
"15135",9,75,"Sub-region",12
"15136",9,75,"Sub-region",12
"15137",9,75,"Sub-region",12
"15138",14,75,"Sub-region",18.6666666666667
"15139",13,75,"Sub-region",17.3333333333333
"15140",9,75,"Sub-region",12
"15141",9,75,"Sub-region",12
"15142",11,75,"Sub-region",14.6666666666667
"15143",12,75,"Sub-region",16
"15144",14,75,"Sub-region",18.6666666666667
"15145",10,75,"Sub-region",13.3333333333333
"15146",11,75,"Sub-region",14.6666666666667
"15147",9,75,"Sub-region",12
"15148",12,75,"Sub-region",16
"15149",14,75,"Sub-region",18.6666666666667
"15150",12,75,"Sub-region",16
"15151",13,75,"Sub-region",17.3333333333333
"15152",12,75,"Sub-region",16
"15153",13,75,"Sub-region",17.3333333333333
"15154",12,75,"Sub-region",16
"15155",15,75,"Sub-region",20
"15156",9,75,"Sub-region",12
"15157",13,75,"Sub-region",17.3333333333333
"15158",12,75,"Sub-region",16
"15159",9,75,"Sub-region",12
"15160",12,75,"Sub-region",16
"15161",7,75,"Sub-region",9.33333333333333
"15162",8,75,"Sub-region",10.6666666666667
"15163",11,75,"Sub-region",14.6666666666667
"15164",14,75,"Sub-region",18.6666666666667
"15165",7,75,"Sub-region",9.33333333333333
"15166",9,75,"Sub-region",12
"15167",9,75,"Sub-region",12
"15168",8,75,"Sub-region",10.6666666666667
"15169",9,75,"Sub-region",12
"15170",12,75,"Sub-region",16
"15171",11,75,"Sub-region",14.6666666666667
"15172",8,75,"Sub-region",10.6666666666667
"15173",12,75,"Sub-region",16
"15174",10,75,"Sub-region",13.3333333333333
"15175",6,75,"Sub-region",8
"15176",8,75,"Sub-region",10.6666666666667
"15177",9,75,"Sub-region",12
"15178",13,75,"Sub-region",17.3333333333333
"15179",7,75,"Sub-region",9.33333333333333
"15180",6,75,"Sub-region",8
"15181",7,75,"Sub-region",9.33333333333333
"15182",11,75,"Sub-region",14.6666666666667
"15183",5,75,"Sub-region",6.66666666666667
"15184",10,75,"Sub-region",13.3333333333333
"15185",17,75,"Sub-region",22.6666666666667
"15186",12,75,"Sub-region",16
"15187",11,75,"Sub-region",14.6666666666667
"15188",19,75,"Sub-region",25.3333333333333
"15189",13,75,"Sub-region",17.3333333333333
"15190",9,75,"Sub-region",12
"15191",11,75,"Sub-region",14.6666666666667
"15192",7,75,"Sub-region",9.33333333333333
"15193",10,75,"Sub-region",13.3333333333333
"15194",14,75,"Sub-region",18.6666666666667
"15195",10,75,"Sub-region",13.3333333333333
"15196",14,75,"Sub-region",18.6666666666667
"15197",11,75,"Sub-region",14.6666666666667
"15198",9,75,"Sub-region",12
"15199",9,75,"Sub-region",12
"15200",16,75,"Sub-region",21.3333333333333
"15201",14,75,"Sub-region",18.6666666666667
"15202",12,75,"Sub-region",16
"15203",11,75,"Sub-region",14.6666666666667
"15204",13,75,"Sub-region",17.3333333333333
"15205",14,75,"Sub-region",18.6666666666667
"15206",11,75,"Sub-region",14.6666666666667
"15207",9,75,"Sub-region",12
"15208",7,75,"Sub-region",9.33333333333333
"15209",7,75,"Sub-region",9.33333333333333
"15210",12,75,"Sub-region",16
"15211",11,75,"Sub-region",14.6666666666667
"15212",13,75,"Sub-region",17.3333333333333
"15213",12,75,"Sub-region",16
"15214",12,75,"Sub-region",16
"15215",15,75,"Sub-region",20
"15216",13,75,"Sub-region",17.3333333333333
"15217",13,75,"Sub-region",17.3333333333333
"15218",10,75,"Sub-region",13.3333333333333
"15219",12,75,"Sub-region",16
"15220",10,75,"Sub-region",13.3333333333333
"15221",10,75,"Sub-region",13.3333333333333
"15222",9,75,"Sub-region",12
"15223",10,75,"Sub-region",13.3333333333333
"15224",9,75,"Sub-region",12
"15225",13,75,"Sub-region",17.3333333333333
"15226",10,75,"Sub-region",13.3333333333333
"15227",13,75,"Sub-region",17.3333333333333
"15228",8,75,"Sub-region",10.6666666666667
"15229",7,75,"Sub-region",9.33333333333333
"15230",14,75,"Sub-region",18.6666666666667
"15231",12,75,"Sub-region",16
"15232",14,75,"Sub-region",18.6666666666667
"15233",10,75,"Sub-region",13.3333333333333
"15234",9,75,"Sub-region",12
"15235",6,75,"Sub-region",8
"15236",11,75,"Sub-region",14.6666666666667
"15237",11,75,"Sub-region",14.6666666666667
"15238",9,75,"Sub-region",12
"15239",10,75,"Sub-region",13.3333333333333
"15240",12,75,"Sub-region",16
"15241",12,75,"Sub-region",16
"15242",9,75,"Sub-region",12
"15243",16,75,"Sub-region",21.3333333333333
"15244",9,75,"Sub-region",12
"15245",19,75,"Sub-region",25.3333333333333
"15246",15,75,"Sub-region",20
"15247",10,75,"Sub-region",13.3333333333333
"15248",7,75,"Sub-region",9.33333333333333
"15249",10,75,"Sub-region",13.3333333333333
"15250",12,75,"Sub-region",16
"15251",9,75,"Sub-region",12
"15252",12,75,"Sub-region",16
"15253",13,75,"Sub-region",17.3333333333333
"15254",8,75,"Sub-region",10.6666666666667
"15255",11,75,"Sub-region",14.6666666666667
"15256",9,75,"Sub-region",12
"15257",14,75,"Sub-region",18.6666666666667
"15258",8,75,"Sub-region",10.6666666666667
"15259",14,75,"Sub-region",18.6666666666667
"15260",12,75,"Sub-region",16
"15261",8,75,"Sub-region",10.6666666666667
"15262",10,75,"Sub-region",13.3333333333333
"15263",14,75,"Sub-region",18.6666666666667
"15264",6,75,"Sub-region",8
"15265",9,75,"Sub-region",12
"15266",14,75,"Sub-region",18.6666666666667
"15267",6,75,"Sub-region",8
"15268",13,75,"Sub-region",17.3333333333333
"15269",10,75,"Sub-region",13.3333333333333
"15270",12,75,"Sub-region",16
"15271",11,75,"Sub-region",14.6666666666667
"15272",12,75,"Sub-region",16
"15273",6,75,"Sub-region",8
"15274",7,75,"Sub-region",9.33333333333333
"15275",10,75,"Sub-region",13.3333333333333
"15276",12,75,"Sub-region",16
"15277",10,75,"Sub-region",13.3333333333333
"15278",11,75,"Sub-region",14.6666666666667
"15279",10,75,"Sub-region",13.3333333333333
"15280",11,75,"Sub-region",14.6666666666667
"15281",8,75,"Sub-region",10.6666666666667
"15282",9,75,"Sub-region",12
"15283",13,75,"Sub-region",17.3333333333333
"15284",11,75,"Sub-region",14.6666666666667
"15285",11,75,"Sub-region",14.6666666666667
"15286",9,75,"Sub-region",12
"15287",10,75,"Sub-region",13.3333333333333
"15288",14,75,"Sub-region",18.6666666666667
"15289",13,75,"Sub-region",17.3333333333333
"15290",8,75,"Sub-region",10.6666666666667
"15291",12,75,"Sub-region",16
"15292",9,75,"Sub-region",12
"15293",10,75,"Sub-region",13.3333333333333
"15294",9,75,"Sub-region",12
"15295",15,75,"Sub-region",20
"15296",8,75,"Sub-region",10.6666666666667
"15297",12,75,"Sub-region",16
"15298",13,75,"Sub-region",17.3333333333333
"15299",14,75,"Sub-region",18.6666666666667
"15300",10,75,"Sub-region",13.3333333333333
"15301",3,75,"Sub-region",4
"15302",8,75,"Sub-region",10.6666666666667
"15303",6,75,"Sub-region",8
"15304",7,75,"Sub-region",9.33333333333333
"15305",8,75,"Sub-region",10.6666666666667
"15306",12,75,"Sub-region",16
"15307",10,75,"Sub-region",13.3333333333333
"15308",8,75,"Sub-region",10.6666666666667
"15309",9,75,"Sub-region",12
"15310",15,75,"Sub-region",20
"15311",12,75,"Sub-region",16
"15312",12,75,"Sub-region",16
"15313",11,75,"Sub-region",14.6666666666667
"15314",13,75,"Sub-region",17.3333333333333
"15315",11,75,"Sub-region",14.6666666666667
"15316",10,75,"Sub-region",13.3333333333333
"15317",14,75,"Sub-region",18.6666666666667
"15318",9,75,"Sub-region",12
"15319",12,75,"Sub-region",16
"15320",11,75,"Sub-region",14.6666666666667
"15321",14,75,"Sub-region",18.6666666666667
"15322",15,75,"Sub-region",20
"15323",9,75,"Sub-region",12
"15324",13,75,"Sub-region",17.3333333333333
"15325",13,75,"Sub-region",17.3333333333333
"15326",11,75,"Sub-region",14.6666666666667
"15327",13,75,"Sub-region",17.3333333333333
"15328",14,75,"Sub-region",18.6666666666667
"15329",11,75,"Sub-region",14.6666666666667
"15330",5,75,"Sub-region",6.66666666666667
"15331",8,75,"Sub-region",10.6666666666667
"15332",11,75,"Sub-region",14.6666666666667
"15333",10,75,"Sub-region",13.3333333333333
"15334",11,75,"Sub-region",14.6666666666667
"15335",11,75,"Sub-region",14.6666666666667
"15336",14,75,"Sub-region",18.6666666666667
"15337",10,75,"Sub-region",13.3333333333333
"15338",14,75,"Sub-region",18.6666666666667
"15339",10,75,"Sub-region",13.3333333333333
"15340",11,75,"Sub-region",14.6666666666667
"15341",14,75,"Sub-region",18.6666666666667
"15342",10,75,"Sub-region",13.3333333333333
"15343",16,75,"Sub-region",21.3333333333333
"15344",10,75,"Sub-region",13.3333333333333
"15345",12,75,"Sub-region",16
"15346",14,75,"Sub-region",18.6666666666667
"15347",10,75,"Sub-region",13.3333333333333
"15348",12,75,"Sub-region",16
"15349",10,75,"Sub-region",13.3333333333333
"15350",11,75,"Sub-region",14.6666666666667
